timestamp,integral_dt,error_count,x,y,z,x_integral,y_integral,z_integral,temperature,range_m_s2,scaling,x_in[0],x_in[1],x_in[2],x_in[3],x_in[4],y_in[0],y_in[1],y_in[2],y_in[3],y_in[4],z_in[0],z_in[1],z_in[2],z_in[3],z_in[4],device_id,x_raw,y_raw,z_raw,temperature_raw,int_count
58308759,4800,6,0.102793,0.199907,-12.991,-0.00481384,0.00660054,-0.0608844,25.612,78.4532,0.0023942,3.3215,0.933604,-4.51146,-3.71788,1.2539,-2.56035,4.76098,7.09857,1.50004,-6.42439,-14.5367,-13.4256,-11.5402,-11.6741,-13.0002,966779616,-3039,-525,-5685,200,5
58313559,4800,6,0.156831,0.185439,-13.08,0.0017039,0.00396463,-0.0635818,25.6304,78.4532,0.0023942,4.70547,3.94058,-1.7961,-4.772,-3.31632,-5.1691,2.28781,5.65161,2.64079,-2.42477,-14.7589,-14.7733,-12.5534,-11.698,-11.0528,966779616,-1328,1387,-4870,206,5
58318359,4800,6,0.211702,0.168948,-13.1072,0.00621951,-0.00280281,-0.064437,25.6304,78.4532,0.0023942,2.47295,5.24806,2.87451,-2.9769,-4.09316,-3.54214,0.081126,2.52391,1.05123,-1.34948,-13.7625,-14.4029,-15.0337,-12.3957,-10.6848,966779616,-868,1712,-4716,206,5
58322371,4012,6,0.147984,0.203402,-12.9736,0.00141008,0.000881838,-0.0512897,25.6242,78.4532,0.0023942,-1.56185,3.4936,4.72459,-0.108558,-4.09316,-1.19754,1.43693,3.08259,-0.580412,-1.34948,-11.5498,-12.6896,-16.1281,-14.1161,-10.6848,966779616,-539,45,-6152,204,4
58327959,5588,6,0.089333,0.110854,-13.0228,-0.000716202,0.00204015,-0.0743509,25.6304,78.4532,0.0023942,-3.03904,-3.21592,0.826042,2.73827,2.03074,-4.09849,-2.76138,3.47297,4.83579,1.27797,-12.6131,-10.5749,-12.8927,-14.79,-14.4507,966779616,256,-850,-6292,206,5
58332759,4800,6,0.0911882,-0.0714689,-12.9262,-0.00205468,0.00402389,-0.0594104,25.6548,78.4532,0.0023942,0.0276879,-1.65268,-1.624,-0.0440205,1.08658,-5.83532,-5.98259,1.33641,7.54505,5.77316,-12.8186,-10.4936,-11.6143,-12.5916,-14.833,966779616,2179,-455,-6452,214,5
58337559,4800,6,0.209516,-0.152,-12.8081,0.00141314,-0.00570142,-0.0607036,25.6304,78.4532,0.0023942,1.8443,1.90884,-0.596175,-1.71005,-1.76024,-4.66185,-8.5329,-3.1354,7.42584,9.45019,-13.0934,-12.3598,-11.3132,-12.6275,-14.465,966779616,3752,736,-6298,206,5
58342362,4803,6,0.328224,-0.122151,-12.8267,0.00393802,-0.00660612,-0.0618115,25.6089,78.4532,0.0023942,1.28498,3.05378,2.64983,-1.29414,-4.09555,0.497217,-8.86484,-7.86435,2.39768,9.99251,-13.655,-13.3945,-11.2129,-12.0397,-12.3144,966779616,3984,1713,-5398,199,5
58347959,5597,6,0.15086,0.0503083,-12.6715,0.000424094,0.00662392,-0.070797,25.6089,78.4532,0.0023942,-3.16573,0.854725,4.84888,2.97729,-0.80891,7.29727,-4.65483,-9.73208,-3.28267,6.68482,-13.2153,-12.4124,-12.336,-12.5582,-12.821,966779616,2569,338,-5610,199,5
58352759,4800,6,0.203731,0.0605836,-12.6025,0.00415622,-0.00729379,-0.0595786,25.6212,78.4532,0.0023942,-3.52666,-1.51882,2.05226,4.38039,1.9925,8.02894,0.396701,-7.15839,-7.01113,0.737989,-13.5259,-12.2117,-12.1544,-11.5307,-13.5952,966779616,25,-834,-5934,203,5
58357559,4800,6,0.100573,0.0029408,-12.4874,-0.0035749,0.00318423,-0.0573908,25.6212,78.4532,0.0023942,-3.14661,-4.18638,-1.33477,4.07921,3.76848,6.46509,4.54593,-2.58373,-5.0756,-1.44298,-13.8342,-12.2834,-10.7923,-10.1949,-12.5964,966779616,-908,-1577,-5516,203,5
58362359,4800,6,-0.000980786,0.166704,-12.3365,-0.00384874,0.00599054,-0.0603574,25.6304,78.4532,0.0023942,0.180666,-3.61988,-3.67247,0.718479,2.80758,4.1462,4.61372,0.167617,-3.41591,-3.34111,-13.7721,-13.9991,-11.1077,-10.6848,-11.404,966779616,-1720,-1175,-5017,206,5
58367959,5600,6,0.108613,0.0347579,-12.2763,0.00285129,-0.00198146,-0.0664739,25.612,78.4532,0.0023942,3.54618,-0.108558,-2.28132,-1.74112,0.438816,0.434102,2.46781,1.2359,-1.90583,-0.631839,-13.428,-14.5439,-12.3383,-9.9536,-9.73377,966779616,-561,-184,-4318,200,5
58372759,4800,6,0.113238,0.200382,-12.1342,0.0026625,5.2148e-05,-0.0586818,25.6181,78.4532,0.0023942,0.63721,0.990971,0.209349,0.445987,0.995752,2.17093,2.52625,0.389688,-2.50425,-2.28452,-12.1018,-14.1783,-13.956,-10.9811,-9.60473,966779616,-1268,-417,-4264,202,5
58377559,4800,6,0.159416,0.154481,-11.974,0.000641273,0.00195733,-0.0591455,25.6028,78.4532,0.0023942,-0.304561,-1.16745,-0.517296,2.34387,1.54791,-0.0404287,3.63426,1.65199,-2.44347,-3.61694,-10.1256,-12.8616,-14.5988,-12.8903,-9.89864,966779616,-1838,-648,-4387,197,5
58382359,4800,6,-0.00503901,0.212025,-11.7637,-0.00265799,0.00441661,-0.0549277,25.6395,78.4532,0.0023942,-0.691787,-3.27807,-2.27654,1.19654,5.87671,0.0367118,3.04519,4.23035,0.770715,-4.58938,-8.68238,-10.5127,-13.9441,-15.0289,-11.8891,966779616,-2254,-2459,-5220,209,5
58386360,4001,6,0.269619,-0.0872978,-11.5967,0.00207571,-0.00424602,-0.0421323,25.6334,78.4532,0.0023942,3.61311,-1.10052,-5.93367,-3.32349,-1.10052,-5.02885,-0.215748,4.84514,4.37996,-0.215748,-9.1555,-8.48166,-12.0349,-13.0217,-8.48166,966779616,1583,1390,-5694,207,4
58391959,5599,6,0.458848,-0.106513,-11.545,5.84712e-05,8.08302e-05,-0.0656553,25.6089,78.4532,0.0023942,2.21719,6.97862,4.79869,-2.84065,-7.45389,0.81513,-4.54263,-4.43043,-0.517297,4.25606,-13.9823,-11.0241,-10.1758,-9.47809,-12.6753,966779616,1530,3118,-5549,199,5
58396759,4800,6,0.262742,0.104851,-11.3762,0.00749735,-0.00246559,-0.0523945,25.6059,78.4532,0.0023942,-4.16487,3.07052,6.98819,3.88082,-4.20789,4.43372,1.16577,-3.20085,-3.65434,-1.05728,-12.4937,-11.3156,-9.94882,-9.9082,-11.1197,966779616,-743,1760,-4898,198,5
58401559,4800,6,0.080682,0.222039,-11.1924,0.00197342,0.00560504,-0.0524971,25.612,78.4532,0.0023942,-6.90891,-1.90127,5.17874,5.53968,2.04748,2.65949,3.5431,1.01382,-0.977803,-1.96427,-12.7016,-12.907,-8.47927,-10.4602,-9.64058,966779616,-1131,-857,-4279,200,5
58406359,4800,6,0.0357201,0.196278,-11.1824,-0.00508843,0.00103178,-0.0558338,25.6212,78.4532,0.0023942,-4.33936,-4.88673,-1.0336,5.25523,4.46644,-0.554699,0.740327,1.3855,0.784741,-0.353666,-13.6597,-13.3348,-11.5617,-8.10889,-9.61907,966779616,-442,-1869,-4270,203,5
58411959,5600,6,0.153466,0.0456551,-11.0464,0.0041516,0.000850761,-0.0599314,25.6273,78.4532,0.0023942,0.247594,-4.14096,-2.78328,1.9925,4.28717,-1.14845,-1.82401,0.018011,2.0634,1.85068,-10.465,-12.9931,-12.6179,-9.67881,-9.46853,966779616,501,-1794,-4207,205,5
58416761,4802,6,-0.0223899,-0.0204897,-10.8574,-0.00522717,-0.00456197,-0.0535459,25.6487,78.4532,0.0023942,1.6722,-3.99994,-4.87478,-0.902131,4.62181,0.623447,-1.00819,-3.13306,-1.83336,2.4117,-8.2451,-11.7625,-13.1484,-12.2404,-8.16385,966779616,741,-1934,-3661,212,5
58421559,4798,6,-0.0802793,0.123674,-10.6704,-0.00403249,-0.000275942,-0.0524659,25.6151,78.4532,0.0023942,4.52381,-0.483832,-4.98473,-4.14813,0.962288,4.30515,2.43041,-2.44581,-4.72496,-2.20738,-8.27138,-9.58562,-12.9214,-13.4065,-12.1711,966779616,-1235,-403,-5338,201,5
58426359,4800,6,-0.0207295,0.164561,-10.4677,0.00407591,0.00520297,-0.0456506,25.6273,78.4532,0.0023942,5.89822,3.23066,-2.56577,-5.32893,-2.36976,2.51923,4.80306,2.19197,-3.29903,-4.53795,-7.52824,-6.86156,-9.66208,-12.907,-13.6478,966779616,-2232,991,-5956,205,5
58431959,5600,6,0.161307,0.00532828,-10.4399,-0.00236622,-0.00223486,-0.0589727,25.6273,78.4532,0.0023942,4.38278,6.26871,1.15112,-5.31937,-6.60295,-1.05962,2.573,2.68988,0.57202,-2.7871,-11.6454,-8.9978,-6.54376,-9.6812,-12.5367,966779616,-1483,2762,-5491,205,5
58436759,4800,6,0.271869,0.00398812,-10.441,0.0111091,0.00280928,-0.0493544,25.612,78.4532,0.0023942,-2.03751,6.4432,8.23352,2.18133,-5.6803,-2.1466,0.798766,2.72494,1.59822,-0.463533,-12.2499,-10.8807,-9.52349,-8.61547,-10.171,966779616,-489,2376,-4501,200,5
58441559,4800,6,0.0472277,0.0806093,-10.2936,0.00389517,0.00219887,-0.0486215,25.6181,78.4532,0.0023942,-9.1247,-3.48602,6.20656,10.7218,4.10073,-2.82918,-1.86375,2.6104,3.96387,1.46498,-11.6741,-9.772,-9.51393,-10.0348,-10.1018,966779616,336,-1716,-4472,202,5
58446359,4800,6,-0.0925368,0.0186455,-10.1256,-0.0117028,-0.00386782,-0.0471531,25.6457,78.4532,0.0023942,-5.61098,-10.437,-3.89237,6.45754,9.65574,-4.31121,-3.84135,0.188655,4.23736,4.47112,-10.7302,-10.4243,-9.78395,-7.61187,-9.52588,966779616,1622,-4040,-4231,211,5
58451962,5603,6,-0.0429954,-0.115014,-10.0677,0.000539557,0.00103903,-0.05653,25.6487,78.4532,0.0023942,4.2059,-5.79982,-9.50714,-3.82305,5.72851,-0.561712,-5.55013,-4.62678,1.13772,6.11445,-10.9166,-11.9871,-10.9142,-9.28693,-7.90101,966779616,2325,-2397,-3551,212,5
58456759,4797,6,0.168698,-0.0670159,-9.9591,-0.00282708,-0.0084373,-0.0520607,25.6304,78.4532,0.0023942,8.11401,3.67765,-4.42302,-6.78939,-2.72114,5.55109,-1.63934,-7.32436,-4.77873,1.20551,-7.68117,-9.97989,-12.8234,-13.0791,-9.31082,966779616,225,1138,-4141,206,5
58461559,4800,6,0.181253,0.2628,-9.75003,0.00674226,0.00635246,-0.0442741,25.5936,78.4532,0.0023942,3.11832,6.28544,2.06421,-3.01514,-5.61098,6.49781,6.7082,0.56267,-6.42205,-7.24722,-6.03957,-6.50553,-10.7254,-12.3694,-12.8425,966779616,-3391,2347,-5619,194,5
58466359,4800,6,0.0667433,0.269926,-9.64928,0.00257003,0.00862053,-0.0425739,25.5936,78.4532,0.0023942,-1.26545,3.08964,3.84736,0.90014,-2.93148,-1.90583,6.16821,8.3936,2.09145,-4.95872,-9.76005,-6.60111,-6.78271,-9.18418,-12.5749,966779616,-2412,1226,-5507,194,5
58471959,5600,6,0.0198221,0.0166057,-9.63878,0.000985378,-0.000776397,-0.0531055,25.6028,78.4532,0.0023942,-2.69245,-0.005776,1.99967,2.6809,0.818871,-7.37112,-2.72165,3.90075,7.00741,2.30885,-12.2858,-9.7266,-7.22716,-6.8998,-9.4064,966779616,697,-343,-4181,197,5
58476762,4803,6,-0.0865677,-0.152524,-9.65699,-0.000685917,-0.00325491,-0.0472185,25.6028,78.4532,0.0023942,-3.06055,-3.23505,0.460329,1.90884,2.93188,-4.47016,-6.05973,-1.50376,3.6553,4.12983,-11.3204,-12.1735,-10.324,-7.87472,-7.00016,966779616,1476,-1227,-3174,197,5
58481559,4797,6,-0.115457,-0.0843775,-9.54428,-0.00400411,-0.00391967,-0.0473733,25.5936,78.4532,0.0023942,0.197398,-2.34586,-3.34739,-0.101387,3.95731,1.14239,-2.22841,-3.38318,-0.809496,2.25976,-8.73256,-11.0886,-11.3132,-9.33233,-8.15668,966779616,676,-1656,-3658,194,5
58486359,4800,6,0.171652,0.00535919,-9.45586,0.0014772,0.00164609,-0.0445734,25.5875,78.4532,0.0023942,4.64332,1.48576,-3.51949,-4.73614,-2.1403,3.38882,0.0437245,-2.68658,-1.79128,0.51358,-9.46614,-8.80424,-9.78873,-10.128,-8.6322,966779616,-71,895,-3857,192,5
58490365,4006,6,0.247648,0.0750993,-9.35955,0.0101332,0.00292724,-0.0366319,25.5967,78.4532,0.0023942,3.02032,5.03294,3.08247,-2.40801,-2.1403,2.14522,1.37849,-0.788458,-2.11387,0.51358,-8.80902,-9.63341,-8.90938,-9.72421,-8.6322,966779616,-1195,1007,-4314,195,4
58495959,5594,6,-0.0266368,0.117281,-9.29932,-0.00276698,0.00248086,-0.0515369,25.5967,78.4532,0.0023942,-4.55209,-2.63509,0.47467,2.657,3.92624,-1.42428,0.672537,3.10129,2.78806,-0.617814,-9.27259,-9.45419,-9.22002,-8.92372,-8.79946,966779616,-555,-1643,-3927,195,5
58500759,4800,6,0.00522722,-0.0190543,-9.23888,-0.00431971,0.00129546,-0.0434962,25.5998,78.4532,0.0023942,0.959898,-2.18571,-3.345,-1.29175,1.63635,-3.71512,-3.58889,0.906296,4.29814,2.85117,-9.92015,-9.63102,-8.61308,-8.9285,-8.21403,966779616,929,-685,-3682,196,5
58505559,4800,6,0.214289,-0.0770906,-9.2097,0.00293132,-0.00621169,-0.0451991,25.5998,78.4532,0.0023942,3.1733,2.81954,-0.407343,-2.29806,-3.29958,-0.475221,-3.52812,-2.87826,-0.561712,2.90961,-9.50676,-9.9775,-10.2642,-8.57963,-7.88667,966779616,954,1380,-3545,196,5
58510359,4800,6,0.142234,0.0615246,-9.08894,0.00517723,-1.06154e-05,-0.0437864,25.6151,78.4532,0.0023942,-0.641591,1.58615,2.95817,2.3128,-0.507735,3.5805,0.672537,-2.11153,-2.65152,-0.832872,-8.3813,-9.04797,-9.69792,-9.79112,-9.07904,966779616,-647,212,-4044,201,5
58515959,5600,6,-0.0887889,0.0658999,-8.98304,-0.00314545,0.00139402,-0.0496899,25.612,78.4532,0.0023942,-1.98971,-2.8024,-1.73156,0.524866,3.30715,0.31956,2.14288,1.81796,-0.234449,-1.51311,-7.82454,-8.52228,-9.04081,-9.26781,-9.83174,966779616,-938,-1384,-4359,200,5
58520759,4800,6,0.0587142,-0.0339946,-8.99593,-0.00351371,-0.00119455,-0.04162,25.6212,78.4532,0.0023942,3.77565,0.173495,-3.10597,-3.31871,-0.715689,-0.975465,0.141903,-0.171334,0.141903,0.282159,-9.67403,-9.38968,-7.40399,-8.20447,-9.26542,966779616,-170,299,-4122,203,5
58525559,4800,6,0.213386,-0.0217262,-8.97781,0.00613059,-6.31529e-05,-0.0450016,25.6212,78.4532,0.0023942,2.10723,3.7374,2.62831,-1.83434,-3.60076,0.31021,-0.101206,-0.117569,0.209694,-0.823522,-8.4482,-9.08621,-10.2045,-10.1567,-8.15668,966779616,-643,1506,-3658,203,5
58530359,4800,6,0.0972306,0.0106728,-8.80696,0.00317675,0.00238156,-0.0397336,25.6334,78.4532,0.0023942,-2.29806,1.15112,2.65222,2.44665,0.144812,-0.807159,0.141903,1.37849,1.78055,0.406051,-7.67161,-7.77914,-8.11606,-8.723,-10.7302,966779616,-117,-61,-4735,207,5
58535959,5600,6,0.00796066,-0.077607,-8.84817,-0.000740026,-0.000548983,-0.0475696,25.6334,78.4532,0.0023942,-2.44625,-2.59206,-0.170705,2.62592,2.71914,-1.45935,-2.7684,-1.22091,1.90912,3.72076,-10.5319,-8.67282,-7.8556,-7.11485,-6.69908,966779616,1301,-1138,-3048,207,5
58540759,4800,6,0.0595718,0.0321921,-8.79721,-0.000588155,-0.00396046,-0.0432413,25.6059,78.4532,0.0023942,-0.0153371,-1.77697,-1.45668,-0.38105,1.78454,2.5356,-1.14611,-3.91849,-3.32708,0.794091,-9.39207,-10.3096,-10.8999,-8.90699,-6.66323,966779616,49,-747,-3033,198,5
58545559,4800,6,0.128409,0.269534,-8.72184,-0.00023807,0.00554707,-0.0436425,25.5906,78.4532,0.0023942,1.88255,0.890579,-1.67419,-1.94429,0.0946158,3.91478,3.87971,1.23823,-2.84086,-4.42809,-6.85917,-7.77675,-10.5319,-12.0588,-9.6812,966779616,-2185,-40,-4296,193,5
58550359,4800,6,0.239631,0.214103,-8.58296,0.00256791,0.00633159,-0.0361647,25.6059,78.4532,0.0023942,2.06421,2.74305,0.481841,-2.22396,-3.1227,-1.60428,2.56599,4.40567,2.04237,-1.1578,-7.13875,-5.32749,-6.44101,-9.61429,-11.87,966779616,-786,1306,-5212,198,5
58555959,5600,6,0.218057,0.0238579,-8.63366,0.00352535,0.000791854,-0.0478528,25.6151,78.4532,0.0023942,-0.871058,1.21566,4.34454,3.41472,-1.84629,-4.53562,-3.28267,1.71978,4.42437,3.87737,-10.9214,-8.02048,-6.39083,-6.00373,-8.14713,966779616,1368,772,-3654,201,5
58560759,4800,6,-0.0271695,0.0305077,-8.6799,0.00340104,-0.00337191,-0.0423508,25.6059,78.4532,0.0023942,-4.27482,-4.29394,0.756724,4.99469,5.6066,0.0881388,-3.49539,-3.97693,-0.795471,2.57534,-10.2069,-11.0982,-9.75527,-7.91056,-5.84841,966779616,811,-2346,-2692,198,5
58565559,4800,6,-0.063135,0.00486147,-8.54452,-0.0108885,0.000192079,-0.0421623,25.5998,78.4532,0.0023942,0.601355,-3.70593,-5.79504,-3.50754,1.47142,2.75533,-0.318602,-1.88713,-0.725343,0.450465,-7.36575,-8.00136,-10.7852,-10.1519,-8.17102,966779616,-98,-616,-3664,196,5
58569560,4001,6,0.289232,0.0900942,-8.45494,0.0104389,0.00243984,-0.0318692,25.5906,78.4532,0.0023942,6.95233,6.19939,-0.727641,-6.16553,6.19939,1.29434,1.27564,-0.00536488,-0.830535,1.27564,-6.46729,-7.54736,-8.73256,-9.84607,-7.54736,966779616,-646,2579,-4365,193,4
58574359,4799,6,0.0545072,0.0567165,-8.40825,0.000332818,0.000120343,-0.0397225,25.5906,78.4532,0.0023942,-7.39891,-0.534028,5.65202,8.51318,2.44904,-1.49675,-0.622489,1.2359,2.06574,0.88292,-9.72182,-7.57842,-7.06467,-6.64412,-10.1663,966779616,87,-1025,-4499,193,5
58579959,5600,6,-0.0163859,-0.0428035,-8.4611,-0.00331085,-0.000369462,-0.0467078,25.5814,78.4532,0.0023942,-3.44778,-6.7392,-3.9593,2.4108,5.66636,-2.16296,-2.20504,-0.274188,1.32706,2.38833,-9.67881,-9.92493,-7.96791,-5.87469,-6.99538,966779616,731,-2371,-3172,190,5
58584759,4800,6,0.181854,-0.0287756,-8.48361,-0.00612868,-0.00463829,-0.0453983,25.612,78.4532,0.0023942,5.66397,-0.603346,-5.0899,-4.97756,-0.906912,1.08629,-0.407431,-2.83619,-2.50892,0.693575,-7.97747,-9.9775,-11.502,-9.56172,-7.39921,966779616,6,379,-3341,200,5
58589559,4800,6,0.307505,0.211104,-8.36835,0.00575215,0.00280577,-0.0407237,25.612,78.4532,0.0023942,3.3454,5.35084,3.02988,-2.22874,-4.98234,2.71325,3.72777,1.12837,-2.26582,-3.52344,-5.69548,-6.18294,-8.95478,-11.1794,-10.5629,966779616,-1798,2084,-4665,200,5
58594359,4800,6,0.049009,0.130419,-8.30978,0.000816522,0.00337498,-0.0359597,25.6059,78.4532,0.0023942,-3.61032,0.565501,4.05531,3.65135,0.744772,-2.13024,0.50423,3.6553,4.56696,0.394363,-8.11367,-5.82451,-6.34543,-7.79587,-9.23914,966779616,-122,-312,-4111,198,5
58599959,5600,6,-0.0474987,-0.105593,-8.33653,-0.0020201,-0.00197398,-0.0459106,25.6059,78.4532,0.0023942,-2.06859,-3.30197,-1.59531,0.888189,3.39798,-4.64782,-4.38835,-1.13676,2.86286,5.34071,-10.8401,-10.1041,-6.78032,-5.18651,-7.22477,966779616,1994,-1422,-3268,198,5
58604759,4800,6,0.0573651,-0.0338988,-8.42109,-0.00232813,-0.00666732,-0.0450227,25.6059,78.4532,0.0023942,2.2387,-0.813691,-1.81522,-2.4104,0.608526,2.36729,-2.49724,-4.44679,-2.66788,-0.405093,-8.48644,-11.1006,-11.1866,-9.18179,-5.0527,966779616,-464,-255,-2359,198,5
58609559,4800,6,0.137354,0.132075,-8.21768,-0.000187354,0.00343398,-0.0404655,25.5967,78.4532,0.0023942,2.55182,2.40124,-0.63442,-2.72114,-1.31804,3.5244,4.4197,0.899283,-2.16296,-3.61227,-5.1196,-7.5593,-9.04559,-11.1412,-10.4865,966779616,-1836,551,-4633,195,5
58614359,4800,6,0.179315,0.0320449,-8.22745,0.0038321,0.00179196,-0.0359979,25.6181,78.4532,0.0023942,-0.098997,2.46577,2.62831,0.257155,-1.97298,-1.77492,0.903958,2.90961,2.36963,0.146579,-8.43865,-6.01567,-5.80301,-7.59037,-9.35861,966779616,-228,825,-4161,202,5
58619174,4815,6,0.113807,0.0439163,-8.26571,-0.000277482,-0.00224961,-0.0417022,25.6181,78.4532,0.0023942,-2.57772,-0.584224,2.3869,2.73349,1.82757,-0.954427,-1.70713,-1.10403,0.709938,1.11434,-10.3311,-9.06709,-7.17698,-7.50673,-6.77554,966779616,186,-765,-3080,202,5
58624759,5585,6,0.0689699,0.0623123,-8.28362,-0.000903674,0.000493457,-0.0459019,25.612,78.4532,0.0023942,-1.09335,-2.06381,-2.46298,-0.393001,3.81389,0.155929,0.0787884,0.0624253,-0.578075,0.00632308,-8.31439,-9.83652,-9.76722,-8.00375,-6.65846,966779616,-288,-1596,-3031,200,5
58629559,4800,6,0.126681,-0.0427024,-8.14726,-0.00394301,-0.00186503,-0.0393471,25.5906,78.4532,0.0023942,2.53987,0.754333,-2.79284,-3.41432,-1.89888,0.553319,-0.489246,-0.809496,-0.711317,-0.248474,-7.35142,-7.1053,-8.81141,-9.32038,-8.53901,966779616,-397,794,-3818,193,5
58634359,4800,6,0.143926,-0.0543104,-8.17618,0.00775121,0.000376314,-0.0386799,25.6212,78.4532,0.0023942,0.916872,3.45774,2.88168,1.15112,-1.87737,1.19382,0.854869,-0.211073,-1.27,-0.589763,-8.37652,-7.97986,-7.28929,-8.29767,-9.00496,966779616,-543,785,-4013,203,5
58639159,4800,6,-0.043903,0.0442499,-8.13677,-0.0035988,0.00295982,-0.0382919,25.6151,78.4532,0.0023942,-3.24939,-2.17376,1.08897,2.13831,2.69524,0.146579,0.261121,1.96522,1.57251,-0.309252,-8.38369,-7.40637,-7.32035,-8.14952,-8.41475,966779616,-423,-1128,-3766,201,5
58643171,4012,6,0.0956245,-0.0369894,-8.21103,-0.000532709,-0.00367014,-0.0346449,25.612,78.4532,0.0023942,0.646771,-1.38019,-2.02078,-1.80327,-1.38019,-2.20971,-2.08582,0.0577501,2.09613,-2.08582,-9.13639,-8.84725,-8.2666,-7.90339,-8.84725,966779616,606,754,-3552,200,4
58647209,4038,6,0.108325,0.159253,-8.1827,0.00404942,0.00317272,-0.0320729,25.5967,78.4532,0.0023942,0.904921,2.02835,3.01076,0.692186,3.01076,2.47014,1.06993,-1.5061,-2.48087,-1.5061,-7.09813,-7.94641,-8.6991,-8.91416,-8.6991,966779616,-1352,-290,-3975,195,4
58652759,5550,6,0.0434846,0.0486674,-8.12582,-0.00293225,0.00138966,-0.044264,25.6059,78.4532,0.0023942,-0.851935,-2.00405,-2.6805,0.116128,1.44034,-1.49207,0.305535,2.1873,1.81562,1.12603,-8.76601,-7.09813,-7.10768,-7.32991,-8.62025,966779616,191,-603,-3852,198,5
58657559,4800,6,0.188653,-0.0786746,-8.20851,0.00157185,-0.00406791,-0.0407789,25.6059,78.4532,0.0023942,2.29845,1.28498,0.21174,-0.985791,-2.35542,-1.43597,-2.50191,-1.33545,-0.33964,1.60524,-9.14117,-9.02647,-9.12205,-7.447,-7.28451,966779616,396,985,-3293,198,5
58662359,4800,6,0.113744,0.0105136,-8.15514,0.00331153,0.000780462,-0.0393494,25.612,78.4532,0.0023942,-0.787398,0.589404,2.01162,2.11679,0.175885,1.81562,0.665524,-0.477558,-1.37987,-1.09234,-7.59515,-7.68117,-8.69671,-9.37773,-8.01092,966779616,-758,-74,-3597,200,5
58667209,4850,6,-0.0107901,0.0402627,-8.03818,-0.00349871,0.00255693,-0.0370914,25.6059,78.4532,0.0023942,-1.20809,-1.99927,-1.69809,0.694576,2.47056,-0.772095,1.10733,2.30885,0.723964,0.382675,-6.95953,-7.39443,-7.73135,-7.7194,-9.6573,966779616,-127,-1034,-4286,198,5
58672759,5550,6,0.178343,0.0528821,-8.22533,0.000981506,-0.00150615,-0.0463017,25.6059,78.4532,0.0023942,2.53748,0.539208,-1.07184,-1.7698,-1.71005,-0.884299,-1.14611,-0.426131,0.0671005,0.522931,-9.49242,-8.45776,-8.87115,-7.35619,-6.19967,966779616,-67,715,-2839,198,5
58677559,4800,6,0.290996,0.130087,-8.15949,0.00451009,0.000841974,-0.0400492,25.612,78.4532,0.0023942,1.87538,2.1144,1.66264,0.582233,-1.72917,0.378,1.23823,0.354624,-0.564049,-1.02222,-7.61665,-9.10771,-8.47449,-8.78274,-8.70388,966779616,-728,723,-3887,200,5
58681563,4004,6,0.103381,-0.0675576,-8.02718,-0.00204598,-0.000597931,-0.028074,25.6334,78.4532,0.0023942,-1.87498,-0.964279,0.625258,1.38059,1.38059,-1.70947,-0.78612,1.03954,2.18028,2.18028,-7.04556,-6.1925,-7.19849,-7.14592,-7.14592,966779616,642,-578,-3235,207,4
58686359,4796,6,0.0281172,0.0742526,-8.08709,-0.00155551,-0.00196493,-0.0423533,25.6212,78.4532,0.0023942,1.26107,-0.115729,-1.63595,-1.54034,0.536818,2.17327,0.410726,-1.55051,-2.96943,-2.08348,-9.58801,-10.238,-8.81858,-7.84605,-6.82572,966779616,-1182,-225,-3101,203,5
58691159,4800,6,0.109687,0.200234,-8.09358,0.00346107,0.0060199,-0.0388632,25.6028,78.4532,0.0023942,1.48098,1.9925,-0.120509,-0.746763,-0.479052,1.24291,3.65063,3.47998,-0.353666,-3.44162,-7.42071,-7.21521,-9.64058,-9.02886,-9.1101,966779616,-1763,200,-4057,197,5
58696759,5600,6,0.19446,-0.0272089,-8.02508,0.0012345,0.000948004,-0.0437935,25.5936,78.4532,0.0023942,-0.314122,1.33995,0.947946,0.878628,-1.11248,-3.31072,-1.36351,1.64965,4.04334,3.24155,-7.71701,-6.09692,-6.55332,-8.03482,-9.35383,966779616,1096,465,-4159,194,5
58701559,4800,6,0.0369559,-0.103555,-8.05492,0.0017891,-0.00619682,-0.037286,25.6242,78.4532,0.0023942,-2.25264,-1.25589,0.799749,2.62831,2.31758,-0.519635,-4.35562,-3.74317,-0.379379,3.35609,-9.40401,-8.93806,-6.60828,-7.07901,-6.11364,966779616,1145,-970,-2803,204,5
58705597,4038,6,-0.0179295,0.212726,-7.99298,-0.00655736,0.00398124,-0.036357,25.6151,78.4532,0.0023942,-1.03838,-2.85977,-2.50123,-0.447978,2.31758,4.36359,1.67069,-1.18351,-3.42292,3.35609,-8.35979,-9.05036,-10.1519,-9.54499,-6.11364,966779616,-1755,187,-4239,201,4
58710359,4762,6,0.252407,0.0564539,-8.04838,0.00759405,0.00194333,-0.0368917,25.612,78.4532,0.0023942,2.74066,3.84736,3.07769,-1.37063,-3.95213,-2.60944,0.18398,2.39067,2.45378,0.894608,-6.20923,-6.7851,-7.22955,-9.54499,-9.94405,966779616,92,1653,-4406,200,5
