timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
42160758,42160758,0.0,0.0,42160758,0.0,0.0,-0.659304,0.0,0.0,0.0,0.0,0.0,-0.126778,0.0,0.0,0.0,-0.255519,1666.21,0.58843,0.126778,25.5739,0.247396,0,1,0,1,0,0,0,0,0,1,1
42261048,42261048,0.0,0.0,42261048,0.0,0.0,-0.631703,0.0,0.0,0.0,0.0,0.0,0.0239958,0.0,0.0,0.0,-0.256659,1666.21,0.560828,-0.0239958,25.6526,0.247484,0,1,0,1,0,0,0,0,0,1,1
42361139,42361139,0.0,0.0,42361139,0.0,0.0,-0.663839,0.0,0.0,0.0,0.0,0.0,-0.0303648,0.0,0.0,0.0,-0.256586,1666.21,0.592965,0.0303648,25.7313,0.247433,0,1,0,1,0,0,0,0,0,1,1
42471181,42471181,0.0,0.0,42471181,0.0,0.0,-0.650064,0.0,0.0,0.0,0.0,0.0,0.0585545,0.0,0.0,0.0,-0.256941,1666.21,0.579189,-0.0585545,25.8178,0.247372,0,1,0,1,0,0,0,0,0,1,1
42571415,42571415,0.0,0.0,42571415,0.0,0.0,-0.728836,0.0,0.0,0.0,0.0,0.0,-0.160608,0.0,0.0,0.0,-0.259024,1666.21,0.657962,0.160608,25.8968,0.247435,0,1,0,1,0,0,0,0,0,1,1
42671506,42671506,0.0,0.0,42671506,0.0,0.0,-0.884343,0.0,0.0,0.0,0.0,0.0,-0.52054,0.0,0.0,0.0,-0.25902,1666.21,0.813469,0.52054,25.9757,0.247386,0,1,0,1,0,0,0,0,0,1,1
42771652,42771652,0.0,0.0,42771652,0.0,0.0,-1.02834,0.0,0.0,0.0,0.0,0.0,-0.762899,0.0,0.0,0.0,-0.257978,1666.21,0.957462,0.762899,26.0547,0.247332,0,1,0,1,0,0,0,0,0,1,1
42871697,42871697,0.0,0.0,42871697,0.0,0.0,-0.977306,0.0,0.0,0.0,0.0,0.0,-0.447479,0.0,0.0,0.0,-0.256489,1666.21,0.906432,0.447479,26.1337,0.247256,0,1,0,1,0,0,0,0,0,1,1
42971967,42971967,0.0,0.0,42971967,0.0,0.0,-0.939659,0.0,0.0,0.0,0.0,0.0,-0.211962,0.0,0.0,0.0,-0.255539,1666.21,0.868784,0.211962,26.213,0.247385,0,1,0,1,0,0,0,0,0,1,1
43072025,43072025,0.0,0.0,43072025,0.0,0.0,-0.946385,0.0,0.0,0.0,0.0,0.0,-0.139266,0.0,0.0,0.0,-0.256196,1666.21,0.875511,0.139266,26.2921,0.247346,0,1,0,1,0,0,0,0,0,1,1
43172063,43172063,0.0,0.0,43172063,0.0,0.0,-1.08586,0.0,0.0,0.0,0.0,0.0,-0.38887,0.0,0.0,0.0,-0.254801,1666.21,1.01498,0.38887,26.3714,0.247305,0,1,0,1,0,0,0,0,0,1,1
43282222,43282222,0.0,0.0,43282222,0.0,0.0,-0.943169,0.0,0.0,0.0,0.0,0.0,0.139863,0.0,0.0,0.0,-0.252856,1666.21,0.872294,-0.139863,26.4587,0.247345,0,1,0,1,0,0,0,0,0,1,1
43382415,43382415,0.0,0.0,43382415,0.0,0.0,-0.722126,0.0,0.0,0.0,0.0,0.0,0.689254,0.0,0.0,0.0,-0.25266,1666.21,0.651252,-0.689254,26.5382,0.247381,0,1,0,1,0,0,0,0,0,1,1
43482517,43482517,0.0,0.0,43482517,0.0,0.0,-0.687602,0.0,0.0,0.0,0.0,0.0,0.627136,0.0,0.0,0.0,-0.252362,1666.21,0.616727,-0.627136,26.6177,0.247359,0,1,0,1,0,0,0,0,0,1,1
43582740,43582740,0.0,0.0,43582740,0.0,0.0,-0.676407,0.0,0.0,0.0,0.0,0.0,0.509066,0.0,0.0,0.0,-0.252847,1666.21,0.605532,-0.509066,26.6974,0.247426,0,1,0,1,0,0,0,0,0,1,1
43682917,43682917,0.0,0.0,43682917,0.0,0.0,-0.741728,0.0,0.0,0.0,0.0,0.0,0.272452,0.0,0.0,0.0,-0.253772,1666.21,0.670853,-0.272452,26.7771,0.247447,0,1,0,1,0,0,0,0,0,1,1
43782921,43782921,0.0,0.0,43782921,0.0,0.0,-0.87455,0.0,0.0,0.0,0.0,0.0,-0.126535,0.0,0.0,0.0,-0.25365,1666.21,0.803676,0.126535,26.8568,0.247321,0,1,0,1,0,0,0,0,0,1,1
43883056,43883056,0.0,0.0,43883056,0.0,0.0,-1.06435,0.0,0.0,0.0,0.0,0.0,-0.571488,0.0,0.0,0.0,-0.248369,1666.21,0.993475,0.571488,26.9366,0.247338,0,1,0,1,0,0,0,0,0,1,1
43993248,43993248,0.0,0.0,43993248,0.0,0.0,-1.16972,0.0,0.0,0.0,0.0,0.0,-0.714759,0.0,0.0,0.0,-0.249776,1666.21,1.09884,0.714759,27.0246,0.247345,0,1,0,1,0,0,0,0,0,1,1
