timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
35763437,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35783752,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35803614,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35823592,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35843732,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35864028,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35883648,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35903653,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35923965,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35954181,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35973939,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
35994184,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
36013978,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
36034032,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
36054220,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
36074199,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
36094215,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
36114178,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0,-1.0,1,0,0,0,0,0,0
36134460,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.00489022,-1.0,1,0,0,0,0,0,0
36163982,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.00628743,-1.0,1,0,0,0,0,0,0
36184298,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.00698603,-1.0,1,0,0,0,0,0,0
36204272,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.00978044,-1.0,1,0,0,0,0,0,0
36224290,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0272455,-1.0,1,0,0,0,0,0,0
36244067,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0286427,-1.0,1,0,0,0,0,0,0
36264318,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0300399,-1.0,1,0,0,0,0,0,0
36284304,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36304066,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36324213,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36344074,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36374496,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36394614,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36414813,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36434737,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36454764,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36474712,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36494848,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36524526,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36544533,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0307385,-1.0,1,0,0,0,0,0,0
36565005,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0314371,-1.0,1,0,0,0,0,0,0
36584819,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0321357,-1.0,1,0,0,0,0,0,0
36604643,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0335329,-1.0,1,0,0,0,0,0,0
36624635,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0363273,-1.0,1,0,0,0,0,0,0
36645025,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0419162,-1.0,1,0,0,0,0,0,0
36665286,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.050998,-1.0,1,0,0,0,0,0,0
36684902,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0558882,-1.0,1,0,0,0,0,0,0
36705425,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
36735443,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.057984,-1.0,1,0,0,0,0,0,0
36755184,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.057984,-1.0,1,0,0,0,0,0,0
36775253,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.057984,-1.0,1,0,0,0,0,0,0
36795532,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.057984,-1.0,1,0,0,0,0,0,0
36815442,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
36835276,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
36855575,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
36885181,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
36905208,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
36925253,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
36945558,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
