timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,airspeed_valid,quat_reset_counter
34143931,-0.124749,-0.0998621,-9.7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992567,0.0018978,-0.00689528,-0.121486,0.0,0.0,0.0,0.0,-9.60971e-05,0.00151977,0.00809586,0.0,0,0
34163893,-0.122276,-0.0719848,-9.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992573,0.0019025,-0.00689122,-0.121438,0.0,0.0,0.0,0.0,0.00169329,-0.00127962,-0.00837881,0.0,0,0
34183893,-0.147246,-0.159064,-9.86587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992568,0.00193588,-0.00686176,-0.121478,0.0,0.0,0.0,0.0,0.00567659,0.00875793,0.0160111,0.0,0,0
34203893,0.0206634,0.111674,-9.66893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992574,0.00193979,-0.00683514,-0.121434,0.0,0.0,0.0,0.0,-0.00227142,-0.00285352,-0.0166096,0.0,0,0
34227900,-0.185564,-0.097853,-9.70163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992581,0.00196905,-0.00682937,-0.121379,0.0,0.0,0.0,0.0,-0.00481901,-0.00110619,0.0114329,0.0,0,0
34247893,-0.211818,-0.262557,-9.88929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992578,0.00197062,-0.00682719,-0.121402,0.0,0.0,0.0,0.0,0.00954717,0.00850266,-0.00334537,0.0,0,0
34267893,0.0871546,-0.00784199,-9.76024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992584,0.00197081,-0.00683212,-0.121353,0.0,0.0,0.0,0.0,-0.000149245,-0.00344779,0.0086388,0.0,0,0
34287893,-0.0629171,-0.115136,-9.79451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992581,0.00197407,-0.00682646,-0.121376,0.0,0.0,0.0,0.0,-0.000869882,-0.00176091,0.000636581,0.0,0,0
34311912,0.0571529,-0.0695173,-9.80912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992587,0.00196993,-0.00680736,-0.121327,0.0,0.0,0.0,0.0,-0.00373409,-0.000480927,0.00553133,0.0,0,0
34331893,-0.0429472,-0.124119,-9.80669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992586,0.0019546,-0.006804,-0.121334,0.0,0.0,0.0,0.0,-0.00401174,-0.00524761,0.00401853,0.0,0,0
34351894,-0.0820185,-0.0223583,-9.7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992588,0.00194034,-0.00683489,-0.121318,0.0,0.0,0.0,0.0,-0.00169179,-0.00545016,-0.000602583,0.0,0,0
34371893,-0.0756888,-0.0391771,-9.7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992591,0.00194632,-0.00682867,-0.1213,0.0,0.0,0.0,0.0,-0.00613016,-0.00382751,0.001015,0.0,0,0
34395919,-0.0445914,-0.124295,-9.79197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992594,0.00190362,-0.00685218,-0.121273,0.0,0.0,0.0,0.0,-0.00207883,-0.0045754,0.00374502,0.0,0,0
34415903,-0.00379096,-0.149402,-9.79255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992595,0.00191225,-0.0068375,-0.121262,0.0,0.0,0.0,0.0,-0.00243334,-0.00285466,0.0022363,0.0,0,0
34435898,-0.0801414,-0.16826,-9.76512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992598,0.0018885,-0.0068413,-0.121242,0.0,0.0,0.0,0.0,-0.00348864,-0.00266381,0.0037433,0.0,0,0
