timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
208745083,10.923,11.1158,12.0423,11.7873,265.836,0.419067,1.12442,3,1,0
209045114,11.319,11.1072,14.8844,12.6571,266.987,0.416186,1.12512,3,1,0
209345094,11.033,11.0946,11.9544,12.9369,268.107,0.411473,1.12625,3,1,0
209645887,10.923,11.1055,12.5697,12.7344,269.143,0.415888,1.12519,3,1,0
209945897,10.857,11.0951,13.9761,12.768,270.208,0.411749,1.12619,3,1,0
210245886,11.055,11.0698,13.8589,13.2705,271.379,0.401769,1.1286,3,1,0
210545889,10.868,11.051,13.3608,13.3768,272.51,0.394304,1.13042,3,1,0
210845902,10.879,11.039,15.3532,13.6029,273.667,0.389657,1.13155,3,1,0
211145876,10.835,11.0265,14.2105,13.9757,274.88,0.384994,1.13269,3,1,0
211458715,11.143,11.0105,14.5621,14.0664,276.113,0.37866,1.13424,3,1,0
211758772,11.11,11.0331,9.9327,12.9371,277.063,0.38717,1.13216,3,1,0
212058771,10.923,11.0572,11.8372,12.0153,277.937,0.396139,1.12997,3,1,0
212358862,10.714,11.0455,13.478,12.3109,279.0,0.391281,1.13115,3,1,0
212659497,10.879,11.0452,12.4232,12.4667,280.059,0.391209,1.13117,3,1,0
212959495,10.989,11.0379,12.4818,12.4774,281.1,0.388141,1.13192,3,1,0
213259486,11.077,11.0353,11.2512,12.4683,282.139,0.38707,1.13218,3,1,0
213559496,10.945,11.038,12.3646,12.44,283.171,0.388202,1.1319,3,1,0
213859502,11.121,11.0523,12.4525,12.3357,284.188,0.393993,1.13049,3,1,0
214160272,10.615,11.0565,12.2767,12.1185,285.173,0.395521,1.13012,3,1,0
214460295,11.165,11.0518,11.8372,11.9837,286.154,0.39336,1.13065,3,1,0
214760293,10.956,11.0497,11.6907,11.9214,287.14,0.392324,1.1309,3,1,0
215060294,10.835,11.0565,10.8117,11.7368,288.096,0.394893,1.13027,3,1,0
215360295,11.275,11.0688,12.2181,11.6677,289.059,0.399864,1.12907,3,1,0
215673087,10.967,11.0694,12.599,11.8092,290.099,0.400191,1.12899,3,1,0
215973094,11.121,11.0701,12.892,12.0986,291.144,0.400721,1.12886,3,1,0
216273075,11.066,11.0718,12.5697,12.3084,292.196,0.401612,1.12864,3,1,0
216573101,10.769,11.0668,14.0054,12.7243,293.302,0.399945,1.12905,3,1,0
216873880,10.78,11.0431,14.1519,13.3805,294.501,0.390796,1.13127,3,1,0
217173891,10.945,11.0149,14.357,13.8105,295.706,0.379686,1.13399,3,1,0
217473996,11.143,11.0033,12.7162,13.7541,296.853,0.375132,1.1351,3,1,0
217773961,11.165,11.0125,12.6283,13.2373,297.889,0.37868,1.13423,3,1,0
218073886,10.989,11.0141,12.3353,12.9106,298.924,0.379125,1.13412,3,1,0
218374679,11.264,11.0131,10.841,12.515,299.926,0.378324,1.13432,3,1,0
218674686,11.099,11.0401,9.083,11.4135,300.737,0.388387,1.13186,3,1,0
218986702,11.066,11.0217,12.4525,12.3457,301.912,0.381132,1.13363,3,1,0
219286688,11.033,11.0217,12.2767,12.4147,302.96,0.381337,1.13358,3,1,0
219587508,10.89,11.0239,12.6576,12.4187,303.996,0.382221,1.13337,3,1,0
219887503,11.231,11.0206,12.1302,12.4235,305.032,0.38086,1.1337,3,1,0
220187486,11.066,11.0118,12.5111,12.4232,306.069,0.377236,1.13459,3,1,0
220487528,11.044,11.0073,12.306,12.4278,307.106,0.375367,1.13504,3,1,0
220788292,10.901,11.0144,12.5404,12.4542,308.15,0.378356,1.13431,3,1,0
221088268,11.011,11.0087,12.5111,12.4127,309.179,0.375973,1.1349,3,1,0
221388306,11.11,11.0123,12.7455,12.4477,310.221,0.377512,1.13452,3,1,0
221688267,11.154,11.0163,12.5111,12.4384,311.256,0.379189,1.13411,3,1,0
221988362,10.725,11.0107,11.9544,12.422,312.291,0.376829,1.13469,3,1,0
222289078,10.791,11.0127,12.3646,12.4768,313.34,0.377705,1.13447,3,1,0
222589081,10.989,11.0113,12.3353,12.5194,314.389,0.377121,1.13461,3,1,0
222889131,11.077,11.0143,12.5404,12.5438,315.438,0.378364,1.13431,3,1,0
223201154,11.11,11.0118,12.1888,12.3605,316.487,0.377192,1.1346,3,1,0
223501911,11.033,11.0085,12.2181,12.2735,317.502,0.375725,1.13496,3,1,0
223801964,10.813,11.0117,12.0716,12.2158,318.514,0.376966,1.13465,3,1,0
224101961,11.121,11.008,12.0423,12.1172,319.512,0.375316,1.13506,3,1,0
224401902,10.857,11.0024,12.2474,12.0888,320.515,0.372892,1.13565,3,1,0
224702705,11.165,11.0085,12.1302,12.0278,321.509,0.375338,1.13505,3,1,0
225002760,11.231,11.0213,9.8741,11.8898,322.487,0.380554,1.13377,3,1,0
225314683,11.077,11.0278,12.1302,11.8312,323.506,0.383035,1.13317,3,1,0
225614677,11.198,11.0202,12.8627,12.0441,324.533,0.380029,1.1339,3,1,0
225915472,11.121,11.024,11.8665,12.084,325.552,0.38163,1.13351,3,1,0
226215502,10.879,11.0135,12.2474,12.1547,326.568,0.37728,1.13458,3,1,0
