timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
166456151,-0.0839039,-0.205462,-0.597386,0.004015,0,-0.188733,-0.375476,-9.19564,0.004015,-6663,-0.777343,0.624259,0.82058,-22597,1770.65,28.23
166460137,-0.112724,0.1277,-0.596385,0.003986,0,2.42198,0.67424,-7.28742,0.003986,-2967,-0.767024,0.67292,0.941446,-828,1770.16,28.23
166464126,-0.0685207,-0.0981745,-0.62754,0.003989,0,-2.23466,-0.850544,-10.3241,0.003989,-6956,-0.767024,0.67292,0.941446,-4817,1770.16,28.23
166468120,-0.100997,-0.0322132,-0.599078,0.003994,0,1.09076,-0.977537,-8.875,0.003994,-2926,-0.535494,0.783988,0.834207,-8811,1770.16,28.23
166472126,-0.135058,0.100062,-0.601329,0.004006,0,-0.17777,1.61265,-8.47647,0.004006,-733,-0.532309,0.166587,0.898766,-12817,1770.16,28.23
166476120,-0.123574,-0.0196719,-0.632428,0.003994,0,-0.803287,-0.827472,-9.21556,0.003994,-4727,-0.532309,0.166587,0.898766,-16811,1770.16,28.23
166480165,-0.110515,0.105194,-0.598896,0.004045,0,1.14513,-1.77462,-9.2085,0.004045,-748,-0.723951,0.475655,0.8845,-20856,1770.16,28.23
166484120,-0.185456,0.0889179,-0.61007,0.003955,0,-1.77451,0.885327,-8.81,0.003955,-4703,-0.723951,0.475655,0.8845,-24811,1770.16,28.23
166488126,-0.173719,0.0893616,-0.628345,0.004006,0,1.77129,-0.102318,-8.69416,0.004006,-694,-0.606785,0.751795,0.881519,-2620,1771.05,28.23
166492119,-0.169853,0.225193,-0.591835,0.003993,0,0.209881,-1.14028,-8.93207,0.003993,-4687,-0.606785,0.751795,0.881519,-6613,1771.05,28.23
166496126,-0.222452,0.0639998,-0.611072,0.004007,0,-2.3034,0.175626,-9.6251,0.004007,-653,-0.664757,0.266534,0.886102,-10620,1771.05,28.23
166500119,-0.257062,0.208122,-0.615034,0.003993,0,3.01587,0.569108,-7.54572,0.003993,-4646,-0.664757,0.266534,0.886102,-14613,1771.05,28.23
166504150,-0.239142,0.28928,-0.597238,0.004031,0,-0.649423,-2.14319,-9.07701,0.004031,-634,-0.717244,0.824573,0.858656,-18644,1771.05,28.23
166508152,-0.270771,0.0613768,-0.607197,0.004002,0,-2.67558,-0.0356899,-10.0793,0.004002,-4636,-0.717244,0.824573,0.858656,-22646,1771.05,28.23
166512126,-0.35544,0.300775,-0.603558,0.003974,0,4.97072,1.12275,-6.89439,0.003974,-551,-0.671368,0.424806,0.902817,-26620,1771.05,28.23
166516120,-0.314357,0.342307,-0.602048,0.003994,0,-3.32686,-1.53479,-10.1091,0.003994,-4545,-0.671368,0.424806,0.902817,-30614,1771.05,28.23
166520126,-0.353644,0.017639,-0.616442,0.004006,0,-1.52386,-1.00738,-9.08579,0.004006,-1509,-0.610345,0.558178,0.852711,-34620,1771.05,28.23
166524123,-0.461882,0.503725,-0.59664,0.003997,0,5.08772,2.21112,-6.13253,0.003997,-5506,-0.610345,0.558178,0.852711,-38617,1771.05,28.23
166528126,-0.404008,0.207013,-0.623296,0.004003,0,-4.04771,-2.35043,-11.1203,0.004003,-2511,-0.617185,0.564401,0.891306,-42620,1771.05,28.23
166532168,-0.457177,0.157891,-0.61597,0.004042,0,0.534922,-1.01769,-8.30785,0.004042,-6553,-0.617185,0.564401,0.891306,-46662,1771.05,28.23
166536126,-0.556067,0.553336,-0.618978,0.003958,0,1.91327,2.65721,-6.8647,0.003958,-2835,-0.649439,0.310077,0.898378,-50620,1771.05,28.23
166540120,-0.464147,0.159591,-0.641425,0.003994,0,-3.29974,-2.88277,-10.8741,0.003994,-392,-0.649779,0.374374,0.807969,-2595,1770.36,28.22
166544126,-0.546528,0.334788,-0.623442,0.004006,0,2.71652,0.203118,-7.25812,0.004006,-4398,-0.649779,0.374374,0.807969,-6601,1770.36,28.22
166548120,-0.620856,0.468721,-0.650322,0.003994,0,0.647546,1.79493,-8.88909,0.003994,-348,-0.702937,0.64576,0.844554,-10595,1770.36,28.22
166552126,-0.516314,0.201356,-0.654289,0.004006,0,-2.34096,-3.71813,-8.55112,0.004006,-4354,-0.702937,0.64576,0.844554,-14601,1770.36,28.22
166556121,-0.622034,0.417488,-0.647918,0.003995,0,2.46707,0.897562,-8.30412,0.003995,-348,-0.571947,0.579724,0.873451,-18596,1770.36,28.22
166560126,-0.661288,0.424094,-0.661883,0.004005,0,-1.43611,2.15543,-8.59492,0.004005,-4353,-0.571947,0.579724,0.873451,-22601,1770.36,28.22
166564120,-0.569636,0.278507,-0.676641,0.003994,0,0.175734,-4.11849,-8.67664,0.003994,-1188,-0.528124,0.652254,0.867914,-1290,1769.86,28.22
166568126,-0.71277,0.497257,-0.657684,0.004006,0,0.54176,2.41864,-8.4907,0.004006,-5194,-0.528124,0.652254,0.867914,-5296,1769.86,28.22
166572120,-0.688647,0.363909,-0.694571,0.003994,0,0.576246,-0.162493,-8.27982,0.003994,-2248,-0.523395,0.472584,0.907979,-9290,1769.86,28.22
166576126,-0.635362,0.413701,-0.673347,0.004006,0,0.221493,-2.75609,-7.90116,0.004006,-6254,-0.523395,0.472584,0.907979,-13296,1769.86,28.22
166580119,-0.734924,0.422004,-0.684342,0.003993,0,-0.614686,2.49226,-9.51557,0.003993,-1687,-0.595805,0.598389,0.816358,-17289,1769.86,28.22
166584130,-0.69076,0.409946,-0.686511,0.004011,0,0.634761,-0.88304,-7.16799,0.004011,-5698,-0.595805,0.598389,0.816358,-21300,1769.86,28.22
166588120,-0.690171,0.462421,-0.681531,0.00399,0,0.573462,-1.25353,-8.70585,0.00399,-2788,-0.682033,0.300455,0.815034,-25290,1769.86,28.22
166592168,-0.762568,0.409501,-0.677703,0.004048,0,-0.505591,1.50903,-9.33077,0.004048,-6836,-0.682033,0.300455,0.815034,-4137,1770.26,28.22
166596145,-0.739016,0.438146,-0.687682,0.003977,0,1.9033,-0.99209,-6.51029,0.003977,-2200,-0.694895,0.247167,0.814058,-8114,1770.26,28.22
166600126,-0.749071,0.502751,-0.681416,0.003981,0,-1.28657,-0.181667,-9.49092,0.003981,-6181,-0.694895,0.247167,0.814058,-12095,1770.26,28.22
166604129,-0.77599,0.349934,-0.672228,0.004003,0,-0.536625,0.252508,-8.38003,0.004003,-2960,-0.610627,0.362315,0.879611,-16098,1770.26,28.22
166608126,-0.776843,0.529321,-0.678651,0.003997,0,2.58489,0.0061665,-6.46492,0.003997,-6957,-0.610627,0.362315,0.879611,-20095,1770.26,28.22
166612130,-0.788741,0.454224,-0.676928,0.004004,0,-2.37086,-0.369646,-10.4987,0.004004,-2858,-0.667096,0.562097,0.863606,-24099,1770.26,28.22
166616130,-0.795891,0.34439,-0.671578,0.004,0,1.35873,-0.914764,-7.44545,0.004,-6858,-0.667096,0.562097,0.863606,-28099,1770.26,28.22
166620121,-0.838152,0.601728,-0.673964,0.003991,0,1.39305,0.671511,-7.21775,0.003991,-1540,-0.563036,0.365002,0.883009,-32090,1770.26,28.22
166624127,-0.813201,0.289394,-0.683484,0.004006,0,-2.03565,-0.906187,-10.464,0.004006,-5546,-0.563036,0.365002,0.883009,-36096,1770.26,28.22
166628120,-0.862876,0.462647,-0.658683,0.003993,0,2.49609,-0.149627,-5.72046,0.003993,-2936,-0.691844,0.532952,0.891455,-40089,1770.26,28.22
166632126,-0.866124,0.481911,-0.696275,0.004006,0,-1.10338,0.575799,-9.65892,0.004006,-6942,-0.691844,0.532952,0.891455,-44095,1770.26,28.22
166636120,-0.8548,0.27181,-0.660377,0.003994,0,0.0125183,-1.56693,-8.77902,0.003994,-3024,-0.586433,0.394724,0.90466,-48089,1770.26,28.22
166640127,-0.935768,0.504225,-0.675344,0.004007,0,1.714,1.21221,-6.8851,0.004007,-7031,-0.586433,0.394724,0.90466,-52096,1770.26,28.22
166644120,-0.898291,0.337931,-0.69251,0.003993,0,-1.49507,-0.471897,-9.63294,0.003993,-2184,-0.638569,0.371077,0.843746,-2281,1769.76,28.21
166648126,-0.914551,0.359421,-0.65011,0.004006,0,1.54849,-1.39857,-7.33361,0.004006,-6190,-0.638569,0.371077,0.843746,-6287,1769.76,28.21
166652120,-0.990947,0.381649,-0.688133,0.003994,0,-0.0172768,1.48394,-8.63056,0.003994,-2862,-0.722096,0.481978,0.830338,-10281,1769.76,28.21
166656126,-0.94547,0.311763,-0.667427,0.004006,0,0.182613,-1.31815,-8.12347,0.004006,-6868,-0.722096,0.481978,0.830338,-14287,1769.76,28.21
166660120,-0.965877,0.339863,-0.655867,0.003994,0,-0.212487,-0.630089,-8.06613,0.003994,-2989,-0.741333,0.693921,0.823486,-18281,1769.76,28.21
166664126,-1.01414,0.292088,-0.679223,0.004006,0,0.382268,1.24714,-8.28264,0.004006,-762,-0.73667,0.374747,0.869917,-22287,1769.76,28.21
166668119,-0.963392,0.316536,-0.65079,0.003993,0,1.38858,-1.98166,-8.08816,0.003993,-4755,-0.73667,0.374747,0.869917,-1475,1770.26,28.21
166672128,-1.02003,0.244833,-0.657548,0.004009,0,-1.81299,1.05747,-8.9543,0.004009,-677,-0.787014,0.550827,0.883599,-5484,1770.26,28.21
166676121,-1.03602,0.242195,-0.668858,0.003993,0,2.13822,0.0766137,-6.98258,0.003993,-4670,-0.787014,0.550827,0.883599,-9477,1770.26,28.21
166680126,-0.987373,0.299058,-0.638916,0.004005,0,-0.173375,-1.05662,-9.13015,0.004005,-713,-0.61489,0.259206,0.917934,-13482,1770.26,28.21
166684120,-1.04292,0.0980336,-0.66208,0.003994,0,-0.933734,0.740918,-8.0947,0.003994,-4707,-0.61489,0.259206,0.917934,-17476,1770.26,28.21
166688126,-1.02985,0.262074,-0.652027,0.004006,0,2.70143,0.193019,-7.23137,0.004006,-740,-0.629873,0.723214,0.873683,-21482,1770.26,28.21
166692120,-0.99551,0.193882,-0.650249,0.003994,0,-2.66942,-2.14508,-9.29849,0.003994,-4734,-0.629873,0.723214,0.873683,-25476,1770.26,28.21
166696127,-1.03889,0.0234374,-0.655938,0.004007,0,1.62319,1.19329,-8.01014,0.004007,-1462,-0.610372,0.539004,0.855264,-1559,1770.75,28.21
166700120,-1.0625,0.323764,-0.645421,0.003993,0,1.58364,0.555951,-7.25276,0.003993,-5455,-0.610372,0.539004,0.855264,-5552,1770.75,28.21
166704127,-0.968298,-0.035816,-0.658801,0.004007,0,-3.15785,-2.4223,-9.81981,0.004007,-2618,-0.680743,0.553299,0.814757,-9559,1770.75,28.21
166708120,-1.07778,0.121897,-0.643048,0.003993,0,3.36785,1.85235,-6.56109,0.003993,-6611,-0.680743,0.553299,0.814757,-13552,1770.75,28.21
166712127,-1.00925,0.185171,-0.652446,0.004007,0,-0.793724,-1.04726,-8.7784,0.004007,-2873,-0.777032,0.371315,0.913722,-17559,1770.75,28.21
166716120,-0.961401,-0.158678,-0.645348,0.003993,0,-0.712885,-1.3356,-9.14492,0.003993,-6866,-0.777032,0.371315,0.913722,-21552,1770.75,28.21
166720127,-1.08138,0.205247,-0.636771,0.004007,0,2.41923,2.71778,-6.85175,0.004007,-1979,-0.820075,0.561001,0.844845,-25559,1770.75,28.21
166724120,-0.932513,-0.0835125,-0.665676,0.003993,0,-2.12528,-2.31424,-9.17248,0.003993,-5972,-0.820075,0.561001,0.844845,-29552,1770.75,28.21
166728134,-0.986194,-0.00805698,-0.627177,0.004014,0,1.88348,-0.12025,-7.918,0.004014,-2944,-0.78292,0.592179,0.86144,-33566,1770.75,28.21
166732119,-1.00707,0.0223488,-0.648411,0.003985,0,-0.507349,1.66961,-8.37881,0.003985,-6929,-0.78292,0.592179,0.86144,-37551,1770.75,28.21
166736127,-0.896148,-0.0823831,-0.654238,0.004008,0,0.790292,-1.99116,-7.72184,0.004008,-2772,-0.638193,0.633476,0.930745,-41559,1770.75,28.21
166740120,-0.944026,-0.0154214,-0.63366,0.003993,0,-0.417987,0.208975,-9.36472,0.003993,-6765,-0.638193,0.633476,0.930745,-45552,1770.75,28.21
166744126,-0.899408,-0.113236,-0.660661,0.004006,0,0.189871,0.820079,-7.4145,0.004006,-2328,-0.731458,0.711052,0.863856,-49558,1770.75,28.21
166748121,-0.853414,0.00938969,-0.643827,0.003995,0,1.32117,-0.747635,-7.95507,0.003995,-6323,-0.731458,0.711052,0.863856,-1355,1770.46,28.19
166752126,-0.820348,-0.11286,-0.645099,0.004005,0,-1.70107,-0.493423,-9.61524,0.004005,-2498,-0.709377,0.582885,0.844922,-5360,1770.46,28.19
166756119,-0.815855,-0.133647,-0.642514,0.003993,0,1.50105,0.682293,-6.84986,0.003993,-6491,-0.709377,0.582885,0.844922,-9353,1770.46,28.19
166760126,-0.798193,0.00915937,-0.646799,0.004007,0,1.5119,0.358676,-9.10792,0.004007,-2503,-0.807208,0.942306,0.84529,-13360,1770.46,28.19
166764143,-0.671383,-0.204292,-0.640917,0.004017,0,-3.02515,-2.53671,-9.1609,0.004017,-6520,-0.807208,0.942306,0.84529,-17377,1770.46,28.19
166768126,-0.749541,-0.0885993,-0.633026,0.003983,0,3.38902,1.85558,-7.30072,0.003983,-2333,-0.718508,0.321662,0.856412,-21360,1770.46,28.19
166772120,-0.667073,-0.0100969,-0.652652,0.003994,0,-1.41967,0.0704588,-8.58126,0.003994,-6327,-0.718508,0.321662,0.856412,-377,1771.05,28.19
166776126,-0.572605,-0.262148,-0.630661,0.004006,0,-0.523029,-2.72048,-8.69659,0.004006,-2823,-0.637912,0.74187,0.903891,-4383,1771.05,28.19
166780120,-0.657002,-0.0153262,-0.631433,0.003994,0,1.73241,3.44601,-8.46579,0.003994,-6817,-0.637912,0.74187,0.903891,-8377,1771.05,28.19
166784135,-0.560819,-0.174412,-0.648208,0.004015,0,-0.97442,-0.954857,-8.38146,0.004015,-3002,-0.737927,0.555197,0.86704,-12392,1771.05,28.19
166788151,-0.507938,-0.13413,-0.625896,0.004016,0,1.22254,-1.99518,-9.03011,0.004016,-7018,-0.737927,0.555197,0.86704,-16408,1771.05,28.19
166792171,-0.555661,-0.125582,-0.636092,0.00402,0,-2.07656,1.89484,-9.1868,0.00402,-2182,-0.736642,0.388456,0.867277,-20428,1771.05,28.19
166796120,-0.465091,-0.171332,-0.639127,0.003949,0,3.00351,-0.434629,-7.23497,0.003949,-6131,-0.736642,0.388456,0.867277,-24377,1771.05,28.19
166800126,-0.459347,-0.0669896,-0.63783,0.004006,0,-0.661716,-0.913822,-9.476,0.004006,-2629,-0.737913,0.738357,0.865649,-2809,1770.46,28.19
166804120,-0.424495,-0.249634,-0.626901,0.003994,0,-1.39954,-0.839555,-9.58713,0.003994,-6623,-0.737913,0.738357,0.865649,-6803,1770.46,28.19
166808126,-0.434368,-0.10782,-0.634371,0.004006,0,3.33222,1.74164,-6.89344,0.004006,-3025,-0.910732,0.441248,0.897714,-10809,1770.46,28.19
166812120,-0.363196,-0.0360873,-0.630918,0.003994,0,-1.84815,-0.475496,-10.0044,0.003994,-7019,-0.910732,0.441248,0.897714,-14803,1770.46,28.19
166816126,-0.291117,-0.353451,-0.632392,0.004006,0,-0.911984,-2.26535,-9.26837,0.004006,-2141,-0.782874,0.40501,0.857055,-18809,1770.46,28.19
166820120,-0.380482,0.0221652,-0.620505,0.003994,0,2.50795,3.03962,-7.27784,0.003994,-6135,-0.782874,0.40501,0.857055,-22803,1770.46,28.19
166824126,-0.256432,-0.22444,-0.646415,0.004006,0,-1.72875,-2.00047,-9.75082,0.004006,-2968,-0.744093,0.919145,0.841299,-26809,1770.46,28.19
166828120,-0.233243,-0.198065,-0.621544,0.003994,0,1.2441,-1.22515,-8.56184,0.003994,-6962,-0.744093,0.919145,0.841299,-30803,1770.46,28.19
166832139,-0.312445,-0.0661845,-0.622296,0.004019,0,-0.428683,2.12041,-8.82997,0.004019,-3054,-0.791998,0.373404,0.867888,-34822,1770.46,28.19
166836122,-0.182628,-0.232714,-0.642358,0.003983,0,0.4829,-0.438919,-8.48015,0.003983,-7037,-0.791998,0.373404,0.867888,-38805,1770.46,28.19
166840143,-0.182369,-0.0562617,-0.612311,0.004021,0,0.370414,-1.30907,-9.22739,0.004021,-2187,-0.644106,0.638365,0.880764,-42826,1770.46,28.19
166844128,-0.145304,-0.20118,-0.628015,0.003985,0,-1.86766,0.328329,-9.80623,0.003985,-6172,-0.644106,0.638365,0.880764,-46811,1770.46,28.19
166848127,-0.127229,-0.139867,-0.628091,0.003999,0,1.97715,1.00079,-7.53711,0.003999,-4042,-0.778748,0.972591,0.831782,-50810,1770.46,28.19
166852120,-0.0704341,0.0130302,-0.614923,0.003993,0,0.340555,-1.05265,-8.98408,0.003993,-8035,-0.778748,0.972591,0.831782,-2974,1770.85,28.18
166856126,-0.00753934,-0.267853,-0.631722,0.004006,0,-3.33033,-1.10644,-10.2698,0.004006,-2925,-0.905065,0.379162,0.848225,-6980,1770.85,28.18
166860127,-0.0563283,-0.0319888,-0.600617,0.004001,0,4.17033,1.35015,-7.08955,0.004001,-6926,-0.905065,0.379162,0.848225,-10981,1770.85,28.18
166864126,0.0500118,0.0214285,-0.620289,0.003999,0,-1.95967,0.116584,-8.96442,0.003999,-2543,-0.799869,0.456549,0.881975,-14980,1770.85,28.18
166868120,0.0960658,-0.231858,-0.608086,0.003994,0,-0.429387,-1.68802,-9.87093,0.003994,-6537,-0.799869,0.456549,0.881975,-18974,1770.85,28.18
166872129,0.0928095,0.0901697,-0.590462,0.004009,0,1.7169,1.24736,-7.55757,0.004009,-2822,-0.88852,0.422615,0.866226,-22983,1770.85,28.18
166876120,0.134691,-0.039377,-0.610844,0.003991,0,-1.2727,1.00965,-9.13958,0.003991,-6813,-0.88852,0.422615,0.866226,-919,1770.36,28.18
166880126,0.222991,-0.0255791,-0.598315,0.004006,0,0.856281,-2.19345,-8.67191,0.004006,-2373,-0.612001,0.438718,0.887946,-4925,1770.36,28.18
166884120,0.237698,0.110057,-0.572545,0.003994,0,-0.496546,-0.258318,-8.74256,0.003994,-6367,-0.612001,0.438718,0.887946,-8919,1770.36,28.18
166888126,0.227996,-0.019982,-0.604443,0.004006,0,-0.436169,2.23986,-9.25201,0.004006,-2468,-0.73493,0.532601,0.826718,-12925,1770.36,28.18
166892120,0.301826,0.173845,-0.575723,0.003994,0,2.22405,-1.78251,-7.14867,0.003994,-6462,-0.73493,0.532601,0.826718,-16919,1770.36,28.18
166896126,0.326122,0.154376,-0.578899,0.004006,0,-2.1695,-0.385829,-9.94951,0.004006,-2855,-0.853953,0.621085,0.761161,-20925,1770.36,28.18
166900120,0.318843,0.0388569,-0.583025,0.003994,0,-0.673451,1.98353,-9.32242,0.003994,-6849,-0.853953,0.621085,0.761161,-24919,1770.36,28.18
166904133,0.352869,0.29394,-0.568673,0.004013,0,3.13511,-0.831119,-6.15674,0.004013,-2775,-0.777373,0.350875,0.823403,-2877,1770.46,28.18
166908120,0.407651,0.225034,-0.587463,0.003987,0,-2.74223,-0.200655,-11.2736,0.003987,-6762,-0.777373,0.350875,0.823403,-6864,1770.46,28.18
166912126,0.374978,0.0819922,-0.569201,0.004006,0,-0.22523,-0.352824,-8.81949,0.004006,-2481,-0.737218,0.425064,0.799283,-10870,1770.46,28.18
166916120,0.408291,0.426727,-0.571408,0.003994,0,2.80544,0.942683,-6.93045,0.003994,-6475,-0.737218,0.425064,0.799283,-14864,1770.46,28.18
166920127,0.403423,0.2007,-0.587844,0.004007,0,-2.52667,0.317297,-10.4487,0.004007,-2735,-0.717206,0.503456,0.855012,-18871,1770.46,28.18
166924120,0.473283,0.258991,-0.566641,0.003993,0,1.04336,-2.03344,-8.6094,0.003993,-6728,-0.717206,0.503456,0.855012,-22864,1770.46,28.18
166928173,0.392371,0.393947,-0.568953,0.004053,0,0.312923,1.80612,-8.31271,0.004053,-2838,-0.77518,0.485603,0.859837,-26917,1770.46,28.18
166932120,0.428669,0.317678,-0.598829,0.003947,0,-0.477424,0.500508,-10.1229,0.003947,-6785,-0.77518,0.485603,0.859837,-30864,1770.46,28.18
166936126,0.486281,0.359898,-0.564634,0.004006,0,0.13449,-2.9898,-8.33331,0.004006,-1733,-0.813554,0.31649,0.836765,-34870,1770.46,28.18
166940120,0.401532,0.399127,-0.584081,0.003994,0,-0.430297,2.91373,-9.36192,0.003994,-5727,-0.813554,0.31649,0.836765,-38864,1770.46,28.18
166944126,0.423822,0.378896,-0.596177,0.004006,0,0.681325,0.774506,-8.66322,0.004006,-2940,-0.735152,0.332729,0.847842,-42870,1770.46,28.18
166948120,0.501236,0.445246,-0.579857,0.003994,0,-0.00858887,-3.25248,-8.30869,0.003994,-570,-0.741441,0.536587,0.833855,-46864,1770.46,28.18
166952128,0.429192,0.408391,-0.594996,0.004008,0,-2.06635,2.58711,-10.7088,0.004008,-4578,-0.741441,0.536587,0.833855,-548,1770.65,28.16
166956124,0.421976,0.433336,-0.593397,0.003996,0,1.63688,-0.0115576,-8.08348,0.003996,-379,-0.687282,0.277069,0.824609,-4544,1770.65,28.16
166960126,0.468794,0.553357,-0.599937,0.004002,0,1.20146,-2.05964,-7.98232,0.004002,-4381,-0.687282,0.277069,0.824609,-8546,1770.65,28.16
166964120,0.41663,0.419803,-0.594987,0.003994,0,-2.44794,1.3822,-11.4876,0.003994,-491,-0.715257,0.570056,0.791805,-12540,1770.65,28.16
166968126,0.424378,0.430709,-0.595897,0.004006,0,2.72307,-0.0394672,-7.43115,0.004006,-4497,-0.715257,0.570056,0.791805,-16546,1770.65,28.16
166972122,0.421344,0.690288,-0.597047,0.003996,0,0.17004,0.0283611,-8.33246,0.003996,-442,-0.754275,0.497008,0.830239,-20542,1770.65,28.16
166976126,0.41891,0.294958,-0.613508,0.004004,0,-3.67471,0.128867,-11.4498,0.004004,-4446,-0.754275,0.497008,0.830239,-24546,1770.65,28.16
166980122,0.386811,0.595844,-0.577514,0.003996,0,3.27247,-0.0915653,-6.51197,0.003996,-335,-0.84306,0.91115,0.827281,-1798,1771.05,28.16
166984126,0.377287,0.55372,-0.615698,0.004004,0,-0.695343,1.23554,-9.81162,0.004004,-4339,-0.84306,0.91115,0.827281,-5802,1771.05,28.16
166988152,0.405224,0.385044,-0.600508,0.004026,0,-1.32027,-1.22986,-9.91037,0.004026,-427,-0.885643,0.309636,0.837331,-9828,1771.05,28.16
166992126,0.367981,0.567228,-0.585399,0.003974,0,1.4593,-0.251668,-7.70612,0.003974,-4401,-0.885643,0.309636,0.837331,-13802,1771.05,28.16
166996120,0.344958,0.528137,-0.615394,0.003994,0,-0.899815,2.40514,-9.85723,0.003994,-223,-0.912823,0.689349,0.851615,-17796,1771.05,28.16
167000126,0.37669,0.454584,-0.610316,0.004006,0,0.348437,-1.99205,-9.13087,0.004006,-4229,-0.912823,0.689349,0.851615,-21802,1771.05,28.16
167004120,0.34285,0.575334,-0.584624,0.003994,0,0.664814,-0.297605,-9.06252,0.003994,-997,-0.816439,0.385723,0.866398,-1177,1770.95,28.16
167008126,0.260701,0.466938,-0.626141,0.004006,0,-0.779246,2.82504,-9.26326,0.004006,-5003,-0.816439,0.385723,0.866398,-5183,1770.95,28.16
167012120,0.327469,0.502681,-0.611941,0.003994,0,1.27836,-2.12685,-9.19007,0.003994,-1275,-0.826769,0.499109,0.869509,-9177,1770.95,28.16
167016136,0.286644,0.534227,-0.592949,0.004016,0,-1.18112,-0.817517,-9.07704,0.004016,-5291,-0.826769,0.499109,0.869509,-13193,1770.95,28.16
167020120,0.210075,0.397926,-0.629196,0.003984,0,-0.312047,2.45692,-9.90904,0.003984,-1227,-0.887374,0.73401,0.879728,-17177,1770.95,28.16
167024126,0.232283,0.54658,-0.609609,0.004006,0,2.94302,-1.30931,-8.0007,0.004006,-5233,-0.887374,0.73401,0.879728,-21183,1770.95,28.16
167028120,0.239741,0.478537,-0.601641,0.003994,0,-2.15837,-0.773943,-10.5892,0.003994,-1362,-1.0095,0.32968,0.864919,-25177,1770.95,28.16
167032126,0.150394,0.333947,-0.622847,0.004006,0,-1.41223,2.19648,-9.88382,0.004006,-5368,-1.0095,0.32968,0.864919,-29183,1770.95,28.16
167036120,0.146035,0.540835,-0.618914,0.003994,0,4.39937,-0.50592,-7.41742,0.003994,-2929,-0.835366,0.445063,0.829997,-33177,1770.95,28.16
167040127,0.181576,0.50569,-0.60742,0.004007,0,-2.93049,-1.50002,-10.7749,0.004007,-6936,-0.835366,0.445063,0.829997,-37184,1770.95,28.16
167044120,0.0929628,0.208086,-0.627768,0.003993,0,-1.38556,1.0582,-10.4269,0.003993,-2527,-0.788375,0.817222,0.89065,-41177,1770.95,28.16
167048127,0.0613396,0.613985,-0.610462,0.004007,0,4.98359,1.42684,-6.60471,0.004007,-83,-0.848877,0.881441,0.891031,-45184,1770.95,28.16
167052120,0.106396,0.415941,-0.623773,0.003993,0,-4.16125,-1.84602,-11.6065,0.003993,-4076,-0.848877,0.881441,0.891031,-49177,1770.95,28.16
167056127,0.0690186,0.204565,-0.63429,0.004007,0,-0.257801,-0.201617,-10.0422,0.004007,-718,-0.828834,0.588712,0.820907,-884,1769.47,28.15
167060129,-0.00691838,0.620461,-0.612168,0.004002,0,4.56462,2.27474,-6.65431,0.004002,-4720,-0.828834,0.588712,0.820907,-4886,1769.47,28.15
167064127,0.0574171,0.310771,-0.636452,0.003998,0,-3.70904,-0.932565,-11.9674,0.003998,-899,-0.832782,0.204539,0.829082,-8884,1769.47,28.15
167068120,0.0260257,0.256228,-0.634278,0.003993,0,-0.61528,-1.29257,-9.64181,0.003993,-4892,-0.832782,0.204539,0.829082,-12877,1769.47,28.15
167072126,-0.0366392,0.523089,-0.627642,0.004006,0,3.94939,2.73362,-7.89294,0.004006,-974,-0.777111,0.757973,0.921258,-16883,1769.47,28.15
167076120,0.00148126,0.365894,-0.633772,0.003994,0,-3.26162,-0.676044,-10.4291,0.003994,-4968,-0.777111,0.757973,0.921258,-20877,1769.47,28.15
167080126,0.00392197,0.239589,-0.642315,0.004006,0,-0.262897,-2.42031,-10.2634,0.004006,-876,-0.77777,0.668718,0.861274,-24883,1769.47,28.15
167084119,-0.136556,0.528453,-0.615777,0.003993,0,2.39654,3.69829,-8.19082,0.003993,-4869,-0.77777,0.668718,0.861274,-2941,1770.26,28.15
167088126,-0.115137,0.376232,-0.63872,0.004007,0,-2.07471,-0.295391,-10.4283,0.004007,-902,-0.780591,0.716179,0.88485,-6948,1770.26,28.15
167092120,-0.0572356,0.300944,-0.640062,0.003994,0,-0.0331928,-3.07446,-10.0301,0.003994,-4896,-0.780591,0.716179,0.88485,-10942,1770.26,28.15
167096128,-0.188103,0.491943,-0.616426,0.004008,0,1.8318,2.72986,-9.07838,0.004008,-859,-0.817916,0.723011,0.884567,-14950,1770.26,28.15
167100124,-0.164792,0.357064,-0.64182,0.003996,0,-1.30874,1.39552,-10.1006,0.003996,-4855,-0.817916,0.723011,0.884567,-18946,1770.26,28.15
167104126,-0.125727,0.351889,-0.643201,0.004002,0,-0.325164,-3.19506,-9.23739,0.004002,-842,-0.896898,0.31639,0.92874,-22948,1770.26,28.15
167108120,-0.20437,0.470224,-0.627404,0.003994,0,1.4191,2.19018,-10.1153,0.003994,-4836,-0.896898,0.31639,0.92874,-738,1770.75,28.15
167112128,-0.240685,0.375909,-0.638347,0.004008,0,-1.39941,1.97983,-9.61144,0.004008,-751,-0.779307,0.64374,0.885147,-4746,1770.75,28.15
167116120,-0.165404,0.37895,-0.649889,0.003992,0,1.13442,-3.2463,-9.14011,0.003992,-4743,-0.779307,0.64374,0.885147,-8738,1770.75,28.15
