timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
134003449,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.231238,-1.0,1,0,0,0,0,0,0
134027751,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.236128,-1.0,1,0,0,0,0,0,0
134047521,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.248703,-1.0,1,0,0,0,0,0,0
134068463,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.250798,-1.0,1,0,0,0,0,0,0
134089675,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.252196,-1.0,1,0,0,0,0,0,0
134109886,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.254291,-1.0,1,0,0,0,0,0,0
134133047,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.255689,-1.0,1,0,0,0,0,0,0
134153065,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.262675,-1.0,1,0,0,0,0,0,0
134174394,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.268263,-1.0,1,0,0,0,0,0,0
134193789,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.275948,-1.0,1,0,0,0,0,0,0
134217641,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.276647,-1.0,1,0,0,0,0,0,0
134237048,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.277345,-1.0,1,0,0,0,0,0,0
134257104,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.278742,-1.0,1,0,0,0,0,0,0
134277040,-0.0,0.0,1.57023,0.0,0.707306,-0.0,0.0,0.706908,0.278742,-1.0,1,0,0,0,0,0,0
