timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
15995040,15995040,0.0,0.0,15995040,0.0,0.0,-0.552339,0.0,0.0,0.0,0.0,0.0,0.0833075,0.0,0.0,0.0,-2.06208,-107.922,0.907531,-0.0833075,7.40128,0.282119,0,1,0,1,0,0,0,0,0,1,1
16095025,16095025,0.0,0.0,16095025,0.0,0.0,-0.605763,0.0,0.0,0.0,0.0,0.0,0.173221,0.0,0.0,0.0,-2.06235,-107.922,0.963021,-0.173221,7.45959,0.282093,0,1,0,1,0,0,0,0,0,1,1
16195164,16195164,0.0,0.0,16195164,0.0,0.0,-0.686655,0.0,0.0,0.0,0.0,0.0,0.216971,0.0,0.0,0.0,-2.06346,-107.922,1.04688,-0.216971,7.51825,0.282088,0,1,0,1,0,0,0,0,0,1,1
16305399,16305399,0.0,0.0,16305399,0.0,0.0,-0.788303,0.0,0.0,0.0,0.0,0.0,0.28852,0.0,0.0,0.0,-2.06506,-107.922,1.15217,-0.28852,7.58314,0.282095,0,1,0,1,0,0,0,0,0,1,1
16405445,16405445,0.0,0.0,16405445,0.0,0.0,-0.839662,0.0,0.0,0.0,0.0,0.0,0.328769,0.0,0.0,0.0,-2.06391,-107.922,1.20576,-0.328769,7.64231,0.282081,0,1,0,1,0,0,0,0,0,1,1
16505592,16505592,0.0,0.0,16505592,0.0,0.0,-0.889174,0.0,0.0,0.0,0.0,0.0,0.341168,0.0,0.0,0.0,-2.06387,-107.922,1.25739,-0.341168,7.7018,0.282083,0,1,0,1,0,0,0,0,0,1,1
16605708,16605708,0.0,0.0,16605708,0.0,0.0,-0.94126,0.0,0.0,0.0,0.0,0.0,0.328357,0.0,0.0,0.0,-2.06347,-107.922,1.31157,-0.328357,7.76153,0.282081,0,1,0,1,0,0,0,0,0,1,1
16705803,16705803,0.0,0.0,16705803,0.0,0.0,-1.02165,0.0,0.0,0.0,0.0,0.0,0.282913,0.0,0.0,0.0,-2.06274,-107.922,1.39451,-0.282913,7.8215,0.282079,0,1,0,1,0,0,0,0,0,1,1
16805878,16805878,0.0,0.0,16805878,0.0,0.0,-1.07743,0.0,0.0,0.0,0.0,0.0,0.274312,0.0,0.0,0.0,-2.06471,-107.922,1.45212,-0.274312,7.8817,0.282077,0,1,0,1,0,0,0,0,0,1,1
16906102,16906102,0.0,0.0,16906102,0.0,0.0,-1.09948,0.0,0.0,0.0,0.0,0.0,0.382743,0.0,0.0,0.0,-2.06422,-107.922,1.47529,-0.382743,7.94225,0.282094,0,1,0,1,0,0,0,0,0,1,1
17016050,17016050,0.0,0.0,17016050,0.0,0.0,-1.08222,0.0,0.0,0.0,0.0,0.0,0.594671,0.0,0.0,0.0,-2.0653,-107.922,1.45875,-0.594671,8.00895,0.282078,0,1,0,1,0,0,0,0,0,1,1
17116195,17116195,0.0,0.0,17116195,0.0,0.0,-1.10144,0.0,0.0,0.0,0.0,0.0,0.721159,0.0,0.0,0.0,-2.06692,-107.922,1.47953,-0.721159,8.06995,0.282088,0,1,0,1,0,0,0,0,0,1,1
17216287,17216287,0.0,0.0,17216287,0.0,0.0,-1.07775,0.0,0.0,0.0,0.0,0.0,0.836302,0.0,0.0,0.0,-2.07103,-107.922,1.45679,-0.836302,8.13116,0.282092,0,1,0,1,0,0,0,0,0,1,1
17316479,17316479,0.0,0.0,17316479,0.0,0.0,-1.05106,0.0,0.0,0.0,0.0,0.0,0.970587,0.0,0.0,0.0,-2.07525,-107.922,1.43113,-0.970587,8.19267,0.282108,0,1,0,1,0,0,0,0,0,1,1
17416572,17416572,0.0,0.0,17416572,0.0,0.0,-1.00069,0.0,0.0,0.0,0.0,0.0,1.08863,0.0,0.0,0.0,-2.07923,-107.922,1.38158,-1.08863,8.25435,0.282113,0,1,0,1,0,0,0,0,0,1,1
17516613,17516613,0.0,0.0,17516613,0.0,0.0,-0.945453,0.0,0.0,0.0,0.0,0.0,1.16475,0.0,0.0,0.0,-2.08046,-107.922,1.32715,-1.16475,8.31623,0.282112,0,1,0,1,0,0,0,0,0,1,1
17616785,17616785,0.0,0.0,17616785,0.0,0.0,-0.882146,0.0,0.0,0.0,0.0,0.0,1.31921,0.0,0.0,0.0,-2.07624,-107.922,1.26466,-1.31921,8.37842,0.282127,0,1,0,1,0,0,0,0,0,1,1
17726978,17726978,0.0,0.0,17726978,0.0,0.0,-0.804439,0.0,0.0,0.0,0.0,0.0,1.42948,0.0,0.0,0.0,-2.07665,-107.922,1.18789,-1.42948,8.44709,0.282144,0,1,0,1,0,0,0,0,0,1,1
17827037,17827037,0.0,0.0,17827037,0.0,0.0,-0.740738,0.0,0.0,0.0,0.0,0.0,1.41912,0.0,0.0,0.0,-2.07771,-107.922,1.12511,-1.41912,8.50968,0.282146,0,1,0,1,0,0,0,0,0,1,1
17927211,17927211,0.0,0.0,17927211,0.0,0.0,-0.678213,0.0,0.0,0.0,0.0,0.0,1.38003,0.0,0.0,0.0,-2.077,-107.922,1.06341,-1.38003,8.57255,0.282163,0,1,0,1,0,0,0,0,0,1,1
18027360,18027360,0.0,0.0,18027360,0.0,0.0,-0.604079,0.0,0.0,0.0,0.0,0.0,1.33373,0.0,0.0,0.0,-2.07566,-107.922,0.989887,-1.33373,8.63564,0.282175,0,1,0,1,0,0,0,0,0,1,1
18127403,18127403,0.0,0.0,18127403,0.0,0.0,-0.540995,0.0,0.0,0.0,0.0,0.0,1.28296,0.0,0.0,0.0,-2.07505,-107.922,0.927432,-1.28296,8.69886,0.282174,0,1,0,1,0,0,0,0,0,1,1
18227473,18227473,0.0,0.0,18227473,0.0,0.0,-0.510808,0.0,0.0,0.0,0.0,0.0,1.24133,0.0,0.0,0.0,-2.07521,-107.922,0.898049,-1.24133,8.76232,0.282177,0,1,0,1,0,0,0,0,0,1,1
18327712,18327712,0.0,0.0,18327712,0.0,0.0,-0.476699,0.0,0.0,0.0,0.0,0.0,1.16807,0.0,0.0,0.0,-2.07432,-107.922,0.864613,-1.16807,8.8261,0.282201,0,1,0,1,0,0,0,0,0,1,1
18427838,18427838,0.0,0.0,18427838,0.0,0.0,-0.431623,0.0,0.0,0.0,0.0,0.0,1.1032,0.0,0.0,0.0,-2.07228,-107.922,0.820037,-1.1032,8.89001,0.282209,0,1,0,1,0,0,0,0,0,1,1
18537963,18537963,0.0,0.0,18537963,0.0,0.0,-0.396043,0.0,0.0,0.0,0.0,0.0,1.08906,0.0,0.0,0.0,-2.06768,-107.922,0.784993,-1.08906,8.96055,0.282216,0,1,0,1,0,0,0,0,0,1,1
18638191,18638191,0.0,0.0,18638191,0.0,0.0,-0.381174,0.0,0.0,0.0,0.0,0.0,1.01233,0.0,0.0,0.0,-2.06767,-107.922,0.770657,-1.01233,9.02496,0.282235,0,1,0,1,0,0,0,0,0,1,1
18738379,18738379,0.0,0.0,18738379,0.0,0.0,-0.345498,0.0,0.0,0.0,0.0,0.0,1.00287,0.0,0.0,0.0,-2.06783,-107.922,0.735328,-1.00287,9.08955,0.282248,0,1,0,1,0,0,0,0,0,1,1
18838444,18838444,0.0,0.0,18838444,0.0,0.0,-0.286123,0.0,0.0,0.0,0.0,0.0,0.950615,0.0,0.0,0.0,-2.06487,-107.922,0.676131,-0.950615,9.15426,0.282246,0,1,0,1,0,0,0,0,0,1,1
18938602,18938602,0.0,0.0,18938602,0.0,0.0,-0.222169,0.0,0.0,0.0,0.0,0.0,0.917377,0.0,0.0,0.0,-2.05925,-107.922,0.612313,-0.917377,9.21922,0.282256,0,1,0,1,0,0,0,0,0,1,1
19038649,19038649,0.0,0.0,19038649,0.0,0.0,-0.154417,0.0,0.0,0.0,0.0,0.0,0.851803,0.0,0.0,0.0,-2.05855,-107.922,0.544635,-0.851803,9.28431,0.282252,0,1,0,1,0,0,0,0,0,1,1
19138795,19138795,0.0,0.0,19138795,0.0,0.0,-0.115754,0.0,0.0,0.0,0.0,0.0,0.846873,0.0,0.0,0.0,-2.05732,-107.922,0.506129,-0.846873,9.34966,0.28226,0,1,0,1,0,0,0,0,0,1,1
19248948,19248948,0.0,0.0,19248948,0.0,0.0,-0.0882751,0.0,0.0,0.0,0.0,0.0,0.822185,0.0,0.0,0.0,-2.05407,-107.922,0.478833,-0.822185,9.42176,0.282268,0,1,0,1,0,0,0,0,0,1,1
19349030,19349030,0.0,0.0,19349030,0.0,0.0,-0.0627504,0.0,0.0,0.0,0.0,0.0,0.909319,0.0,0.0,0.0,-2.05441,-107.922,0.453462,-0.909319,9.48747,0.282268,0,1,0,1,0,0,0,0,0,1,1
