timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
87162455,11.077,11.0669,16.0564,15.2897,247.574,0.605525,1.06759,3,1,0
87474435,10.989,11.0332,16.4959,16.6338,249.153,0.589486,1.07053,3,1,0
87774526,10.989,11.0306,15.2067,16.1212,250.433,0.589073,1.07061,3,1,0
88074406,11.077,11.0513,12.2181,14.5738,251.455,0.595368,1.06945,3,1,0
88374431,11.099,11.0684,13.3608,13.649,252.473,0.6007,1.06847,3,1,0
88676260,11.11,11.0764,13.2143,13.5638,253.601,0.604081,1.06785,3,1,0
88976045,10.967,11.0718,18.2539,13.8997,254.788,0.601144,1.06839,3,1,0
89276055,10.626,11.0516,34.5447,14.8342,256.118,0.590379,1.07037,3,1,0
89576071,11.044,11.0506,13.9175,14.8844,257.395,0.589479,1.07053,3,1,0
89876012,10.967,11.0583,14.1812,14.5184,258.555,0.593601,1.06978,3,1,0
90176051,11.033,11.0575,14.1812,14.3502,259.728,0.593864,1.06973,3,1,0
90488035,11.022,11.0595,14.2691,14.1409,260.928,0.595253,1.06947,3,1,0
90788074,11.143,11.0677,12.7455,13.7552,262.031,0.598487,1.06888,3,1,0
91088012,11.121,11.0855,11.5442,12.9539,263.014,0.604477,1.06778,3,1,0
91388078,11.088,11.0702,11.5442,14.1455,264.322,0.59382,1.06974,3,1,0
91688098,11.143,11.0532,11.2805,15.0271,265.666,0.583094,1.07171,3,1,0
91988141,11.099,11.0701,11.9544,13.6994,266.638,0.590308,1.07038,3,1,0
92289647,11.099,11.0841,11.8958,12.9943,267.636,0.596554,1.06923,3,1,0
92589616,11.0,11.0854,12.9213,13.1286,268.745,0.596592,1.06923,3,1,0
92889659,11.121,11.0938,12.4232,12.9225,269.797,0.600401,1.06853,3,1,0
93189657,11.121,11.0973,12.8041,12.8989,270.868,0.602892,1.06807,3,1,0
93489659,11.033,11.0918,13.4194,13.2271,272.011,0.602081,1.06822,3,1,0
93789642,11.055,11.0891,13.4194,13.3253,273.133,0.602334,1.06817,3,1,0
94089650,11.121,11.0903,12.3646,13.2193,274.227,0.603605,1.06794,3,1,0
94401658,11.077,11.1004,12.013,12.6413,275.25,0.607323,1.06726,3,1,0
94701748,11.121,11.1113,12.1595,12.3104,276.234,0.611739,1.06645,3,1,0
95001683,11.198,11.128,10.4015,11.6593,277.131,0.617653,1.06538,3,1,0
95301652,11.231,11.1449,10.8703,11.1431,277.992,0.623867,1.06425,3,1,0
95601695,11.187,11.1515,11.9544,11.239,278.937,0.626782,1.06372,3,1,0
95901641,11.187,11.1529,11.8958,11.4717,279.924,0.62792,1.06351,3,1,0
96203291,11.165,11.153,11.6321,11.6513,280.924,0.628263,1.06345,3,1,0
96503279,11.154,11.1524,12.013,11.7626,281.918,0.628233,1.06345,3,1,0
96803298,11.165,11.154,11.8079,11.8161,282.909,0.629287,1.06326,3,1,0
