timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
68834264,-0.100083,0.032461,0.0133503,-0.535323,-0.0222689,-0.0282268,0.843882
68846273,-0.0729803,0.0260339,0.00404285,-0.535458,-0.0221622,-0.0286543,0.843784
68858263,-0.0370845,0.0214596,0.00403661,-0.53556,-0.0221406,-0.0289018,0.843712
68866263,-0.00459311,0.0140133,0.00806868,-0.535633,-0.0221816,-0.0289255,0.843664
68878275,0.0332755,0.00187994,0.0111768,-0.535811,-0.0223141,-0.0287655,0.843553
68886305,0.0504694,2.315e-05,0.0121442,-0.535896,-0.0224248,-0.0285636,0.843503
68898265,0.0620551,-0.00217843,0.0233364,-0.536069,-0.0226217,-0.0281781,0.8434
68910270,0.0752223,-0.0166293,0.0417248,-0.536396,-0.0227898,-0.0277104,0.843203
68918270,0.0906508,-0.0372605,0.0479721,-0.536691,-0.0228722,-0.0272766,0.843028
68930263,0.092091,-0.0562063,0.04991,-0.537022,-0.0229487,-0.0265734,0.842837
68942270,0.0721771,-0.0787917,0.0532214,-0.537055,-0.0229013,-0.0258857,0.842839
68950270,0.0545109,-0.0872432,0.0499367,-0.53724,-0.0227618,-0.0254585,0.842738
68962264,0.0270079,-0.102246,0.0411291,-0.53746,-0.022376,-0.0248765,0.842625
68970263,0.0103237,-0.107547,0.0395702,-0.53758,-0.0220586,-0.0245478,0.842567
68982270,-0.0258861,-0.0853422,0.0311529,-0.537763,-0.0215839,-0.02426,0.84247
68994264,-0.0562208,-0.0603567,0.0254357,-0.537816,-0.021104,-0.0242134,0.84245
69002264,-0.0671062,-0.0565019,0.0282805,-0.537962,-0.0207683,-0.0242552,0.842364
69014270,-0.0792298,-0.0546771,0.0279692,-0.537911,-0.0203015,-0.0244075,0.842404
69026263,-0.0701636,-0.0582925,0.0277575,-0.538195,-0.0198216,-0.0245544,0.842229
69034264,-0.0537318,-0.0698137,0.032286,-0.538338,-0.0194745,-0.0245575,0.842146
69046270,-0.0300364,-0.102377,0.0335984,-0.538607,-0.0189097,-0.0243905,0.841992
69054270,-0.0103468,-0.118327,0.0304167,-0.53852,-0.0185249,-0.0241495,0.842063
69066263,0.0271359,-0.128478,0.0350524,-0.538519,-0.0179436,-0.0236092,0.842091
69078270,0.0802215,-0.122669,0.0293169,-0.538729,-0.0175267,-0.0228341,0.841987
69086270,0.115775,-0.113458,0.0162255,-0.538836,-0.0173874,-0.022175,0.841939
69098263,0.172017,-0.0738171,0.00197021,-0.538638,-0.0174783,-0.0210531,0.842093
69110270,0.202097,-0.0277335,-0.00398758,-0.538336,-0.0179186,-0.019895,0.842305
69118270,0.202155,0.000661504,-0.00596953,-0.538266,-0.0183575,-0.0191506,0.842357
69130263,0.192996,0.0344791,0.00286425,-0.538319,-0.0191366,-0.0181885,0.842328
69138264,0.195041,0.0574535,0.0149605,-0.538324,-0.0197424,-0.0176314,0.842322
69150270,0.216902,0.0814909,0.01879,-0.53794,-0.0208046,-0.0167481,0.84256
69162263,0.230767,0.104084,0.0108265,-0.537704,-0.0220475,-0.0158229,0.842697
69170264,0.223194,0.109047,0.00589732,-0.537766,-0.0229022,-0.0152656,0.842645
69186265,0.148174,0.105426,-0.0130715,-0.537693,-0.0244419,-0.0144797,0.842662
69194264,0.0873292,0.09991,-0.0244788,-0.537558,-0.0250196,-0.0143335,0.842733
69206270,0.00475873,0.0864985,-0.0327847,-0.537283,-0.0255596,-0.0144074,0.842891
69218263,-0.049047,0.0694791,-0.0291196,-0.537186,-0.0258157,-0.0147716,0.84294
69226264,-0.0755555,0.051996,-0.0279768,-0.537189,-0.0258507,-0.0151028,0.84293
69238270,-0.109585,0.0345478,-0.0234743,-0.536519,-0.0257602,-0.0156705,0.84335
69250263,-0.117435,0.0158275,-0.0140599,-0.536191,-0.0254882,-0.0162528,0.843555
69258263,-0.108514,0.000995321,-0.0123716,-0.535941,-0.0252642,-0.0166054,0.843714
69270270,-0.0862387,-0.020483,-0.0103493,-0.535574,-0.0249257,-0.0169975,0.843949
69278272,-0.0633411,-0.0172109,-0.000390402,-0.535483,-0.0247114,-0.0171533,0.84401
69290263,-0.014667,-0.0318913,0.0255089,-0.535746,-0.0244622,-0.0171898,0.84385
69302276,0.0691645,-0.0357242,0.0389544,-0.536042,-0.0244295,-0.0168319,0.84367
69310270,0.141246,-0.0336257,0.0427969,-0.536192,-0.0246024,-0.0162929,0.84358
69326270,0.390184,-0.00255853,0.0341669,-0.536591,-0.0256483,-0.0143217,0.843331
69334270,0.663151,0.0308244,0.0239378,-0.536719,-0.0269938,-0.0123466,0.843239
69346264,1.4641,0.0776517,0.00649058,-0.536774,-0.0310441,-0.00659488,0.843129
69358271,2.90425,0.176715,0.0143255,-0.536721,-0.0394418,0.00503601,0.842822
69366270,4.21232,0.254602,0.0382264,-0.536597,-0.0483618,0.0173845,0.842273
69378263,6.65266,0.388313,0.0823412,-0.535931,-0.0685982,0.0452869,0.840251
69390270,9.47596,0.483933,0.124143,-0.534175,-0.0982871,0.0865396,0.835169
69398270,11.4124,0.514305,0.139396,-0.531243,-0.123134,0.121512,0.829369
69410263,14.1144,0.510528,0.13678,-0.522183,-0.16713,0.184661,0.815655
69418263,15.7037,0.488865,0.119654,-0.51249,-0.200409,0.233047,0.801797
69430310,17.6726,0.399674,0.0964829,-0.490629,-0.253522,0.31211,0.773044
69442263,19.106,0.247521,0.0920867,-0.459152,-0.306421,0.395233,0.734218
69450263,19.7436,0.159747,0.0985815,-0.434105,-0.342541,0.452126,0.699857
69462273,20.3434,0.025214,0.120928,-0.391254,-0.391712,0.531817,0.640822
69470270,20.5838,-0.0485644,0.131132,-0.359168,-0.421399,0.581313,0.596235
69482263,20.8062,-0.127238,0.122247,-0.303913,-0.461901,0.651557,0.519382
69494270,20.9573,-0.167679,0.11976,-0.241862,-0.495265,0.713442,0.432684
69502270,21.0261,-0.170567,0.123117,-0.200522,-0.509696,0.747277,0.376269
69514263,21.0506,-0.142707,0.118081,-0.127088,-0.52394,0.796208,0.274568
69526270,21.0137,-0.0828779,0.111763,-0.0629852,-0.527718,0.82754,0.180896
69534270,20.9454,-0.0339705,0.11305,-0.0132718,-0.524907,0.844572,0.104856
69546264,20.8082,0.0115676,0.126606,0.0494125,-0.513114,0.856888,0.00391096
69558270,20.6726,0.0097193,0.15421,0.11092,-0.491748,0.857626,-0.101775
69566270,20.5826,-0.00956617,0.174081,0.151176,-0.475689,0.848909,-0.173839
69578263,20.4231,-0.0601805,0.188318,0.205987,-0.443338,0.826847,-0.278109
69586263,20.3017,-0.107171,0.191839,0.239696,-0.418154,0.804932,-0.34609
69598270,20.1075,-0.184705,0.202619,0.285615,-0.376937,0.761318,-0.44355
69610263,19.758,-0.23397,0.225444,0.325342,-0.331935,0.70609,-0.534237
69618264,19.3591,-0.25199,0.256069,0.348181,-0.300898,0.663901,-0.589462
69630270,18.2897,-0.254709,0.308187,0.375961,-0.253715,0.595784,-0.662815
69642264,16.5154,-0.258901,0.366243,0.396591,-0.208055,0.525146,-0.723637
69650263,14.8939,-0.26388,0.424074,0.407353,-0.180911,0.480052,-0.755569
69662271,12.0455,-0.220872,0.534181,0.419384,-0.145188,0.418939,-0.792166
69674263,9.0803,-0.112917,0.455429,0.42522,-0.114618,0.367794,-0.81901
69686270,6.25382,-0.0562686,0.258771,0.427381,-0.0954107,0.334873,-0.834328
69698264,3.87136,-0.0750577,0.0908884,0.428266,-0.0823432,0.311085,-0.844413
69706271,2.66401,-0.0737624,0.0286279,0.428477,-0.0768539,0.300518,-0.84864
69718270,1.42375,-0.0734035,0.00537757,0.428607,-0.0720899,0.290686,-0.852409
69726270,0.902965,-0.0753999,0.029882,0.429117,-0.0704159,0.286708,-0.853639
69738263,0.416022,-0.0748778,0.0813169,0.429906,-0.0690115,0.283062,-0.854572
69750270,0.138388,-0.0709728,0.0931462,0.430576,-0.068408,0.28118,-0.854905
69758270,-0.00408196,-0.0645606,0.0768142,0.431059,-0.0683417,0.280542,-0.854876
69770263,-0.186191,-0.0605416,0.0366334,0.431357,-0.068659,0.280501,-0.854715
69782271,-0.320051,-0.0500272,0.00666027,0.431536,-0.0694404,0.28121,-0.854327
69790270,-0.391657,-0.041454,-0.00199536,0.431522,-0.0700936,0.282034,-0.85401
69802263,-0.482768,-0.0286867,-0.0055277,0.431047,-0.0710743,0.283696,-0.853618
69810263,-0.540887,-0.0248358,-0.00318601,0.431139,-0.0719805,0.285036,-0.853049
69826263,-0.619047,-0.0333322,0.00518348,0.430744,-0.0738724,0.288257,-0.852004
69838270,-0.629161,-0.0408258,0.00940169,0.430441,-0.0753684,0.290768,-0.851172
69846270,-0.616743,-0.0463236,0.00272853,0.430265,-0.0764021,0.292428,-0.8506
69858263,-0.573379,-0.0496265,-0.0177009,0.430088,-0.0779392,0.294706,-0.849763
69866263,-0.536314,-0.0563155,-0.0278582,0.429685,-0.078854,0.29609,-0.849402
69878270,-0.475322,-0.075225,-0.0344438,0.429136,-0.080192,0.297853,-0.848938
69890293,-0.409006,-0.0809138,-0.0397266,0.428583,-0.0814237,0.299255,-0.848607
69898264,-0.365151,-0.076159,-0.0366317,0.428385,-0.0821975,0.299997,-0.84837
69910270,-0.313697,-0.0630621,-0.0277551,0.428224,-0.0831884,0.300887,-0.84804
69922263,-0.279129,-0.0414959,-0.036466,0.428042,-0.0839868,0.301626,-0.84779
69930263,-0.261998,-0.0192789,-0.0436539,0.427849,-0.0843924,0.302069,-0.847689
69942270,-0.27551,0.0170162,-0.0487115,0.427244,-0.084793,0.302839,-0.84768
69950270,-0.298419,0.0438678,-0.0517114,0.426792,-0.0850126,0.303513,-0.847645
69962263,-0.329744,0.0775833,-0.0592412,0.426127,-0.0852813,0.304665,-0.847539
69970263,-0.344339,0.0964634,-0.0583023,0.425805,-0.0854834,0.305561,-0.847358
69982270,-0.347087,0.122972,-0.0548284,0.424847,-0.0855207,0.30702,-0.847307
69994292,-0.284558,0.132674,-0.0652415,0.423833,-0.0853981,0.308455,-0.847307
70006272,-0.113951,0.121093,-0.071367,0.423321,-0.0851267,0.308945,-0.847411
70014306,0.0843314,0.112231,-0.0658534,0.423089,-0.0845659,0.308514,-0.84774
70026264,0.526153,0.102485,-0.0527238,0.422954,-0.0831151,0.306432,-0.848705
70034264,0.899303,0.0986045,-0.04478,0.422898,-0.0809109,0.302839,-0.850235
70046270,1.50064,0.100679,-0.0301461,0.422952,-0.0772795,0.296619,-0.852735
70058264,2.03698,0.11138,-0.0247989,0.422435,-0.0714951,0.286922,-0.856804
70066264,2.29548,0.111528,-0.0285607,0.422415,-0.0670074,0.278973,-0.859796
70078270,2.50487,0.0997284,-0.0320259,0.422456,-0.0599767,0.266166,-0.864343
70090263,2.47943,0.0676302,-0.0320369,0.422846,-0.0530159,0.252832,-0.8686
70098263,2.35717,0.037769,-0.0418647,0.423055,-0.0487028,0.24427,-0.871197
70110270,2.07694,0.00522519,-0.0571289,0.423352,-0.0430169,0.232441,-0.874582
70118270,1.86659,-0.0067569,-0.062204,0.423731,-0.0397751,0.225323,-0.876413
70130263,1.56557,-0.0175906,-0.0720446,0.423863,-0.0356092,0.216075,-0.878854
70142270,1.29999,-0.0123448,-0.0735214,0.423198,-0.0319931,0.208306,-0.881186
70150270,1.15488,-0.00157888,-0.0693874,0.422958,-0.0299427,0.203836,-0.882418
70162263,0.97999,0.0239602,-0.0673132,0.422233,-0.0270754,0.197983,-0.884188
70174276,0.83241,0.0620731,-0.0644391,0.422001,-0.024305,0.192527,-0.885583
70186265,0.723553,0.104959,-0.055899,0.421964,-0.0222207,0.188867,-0.886443
70198270,0.656864,0.134682,-0.053064,0.421745,-0.0198526,0.18523,-0.887371
70206270,0.630668,0.150324,-0.0480201,0.42159,-0.0182481,0.182973,-0.887947
70218264,0.620065,0.175929,-0.0449479,0.421274,-0.0157953,0.1798,-0.888792
70230270,0.641055,0.195385,-0.0515377,0.420931,-0.0131702,0.176586,-0.889641
70238271,0.673229,0.200281,-0.0562723,0.420553,-0.0113174,0.174349,-0.890286
70250263,0.737749,0.196637,-0.059863,0.420119,-0.00848168,0.170739,-0.891222
70258263,0.790963,0.194356,-0.0591254,0.41961,-0.00644149,0.168077,-0.891984
70270270,0.86539,0.195855,-0.0528604,0.418869,-0.0032474,0.163789,-0.893147
